name,run,scenario,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
S1,253,"PBPP3: beta(50, 20)",sigma_b,0.8531,0.8022,0.2924,0.2407,0.4884,1.3884,1.0029,680,918
S1,254,"PBPP3: beta(1, 1)",a0,0.737,0.7461,0.1302,0.1304,0.5069,0.9373,1.0008,1127,695
S1,254,"PBPP3: beta(1, 1)",sigma,1.0654,1.0626,0.0619,0.0611,0.9694,1.1704,1.0004,1328,1241
S1,254,"PBPP3: beta(1, 1)",beta00,100.9655,100.965,0.4384,0.43,100.2456,101.644,1.0052,624,835
S1,254,"PBPP3: beta(1, 1)",sigma_b0,1.346,1.2914,0.3714,0.313,0.8563,2.0144,1.0023,482,976
S1,254,"PBPP3: beta(1, 1)",beta0,100.1044,100.102,0.749,0.7249,98.9408,101.3182,1.0025,418,650
S1,254,"PBPP3: beta(1, 1)",sigma_b,2.4611,2.348,0.6275,0.5705,1.6365,3.5487,1.0016,591,937
S1,254,"PBPP3: beta(5, 5)",a0,0.6463,0.6517,0.0994,0.1003,0.4795,0.8057,0.9998,1363,1210
S1,254,"PBPP3: beta(5, 5)",sigma,1.0734,1.0695,0.0654,0.0648,0.9726,1.1846,1.0028,1588,1436
S1,254,"PBPP3: beta(5, 5)",beta00,100.97,100.9845,0.4355,0.4211,100.2549,101.6573,1.0037,673,974
S1,254,"PBPP3: beta(5, 5)",sigma_b0,1.3757,1.2981,0.4031,0.3441,0.8594,2.1273,1.0066,522,769
S1,254,"PBPP3: beta(5, 5)",beta0,100.1457,100.142,0.7307,0.689,98.9513,101.2904,1.0151,373,661
S1,254,"PBPP3: beta(5, 5)",sigma_b,2.4323,2.3321,0.6279,0.5639,1.6174,3.5538,1.0048,386,749
S1,254,"PBPP3: beta(10, 10)",a0,0.5965,0.598,0.0821,0.0833,0.4608,0.7294,1.0017,1274,1433
S1,254,"PBPP3: beta(10, 10)",sigma,1.0784,1.0751,0.0671,0.0636,0.9772,1.1951,0.9994,1551,866
S1,254,"PBPP3: beta(10, 10)",beta00,100.9922,100.989,0.476,0.4581,100.2198,101.75,1.0052,544,825
S1,254,"PBPP3: beta(10, 10)",sigma_b0,1.3997,1.3332,0.4129,0.3559,0.871,2.1805,1.0015,565,882
S1,254,"PBPP3: beta(10, 10)",beta0,100.1909,100.201,0.7874,0.7639,98.9416,101.4674,1.0033,399,734
S1,254,"PBPP3: beta(10, 10)",sigma_b,2.456,2.3562,0.6029,0.5439,1.6725,3.573,1.0052,428,576
S1,254,"PBPP3: beta(50, 20)",a0,0.7213,0.7228,0.0485,0.0504,0.6395,0.7978,1.0019,2064,1448
S1,254,"PBPP3: beta(50, 20)",sigma,1.068,1.0652,0.0598,0.0591,0.9758,1.1707,1.0015,1422,1204
S1,254,"PBPP3: beta(50, 20)",beta00,100.9741,100.97,0.4668,0.4411,100.2249,101.7471,1.0056,639,928
S1,254,"PBPP3: beta(50, 20)",sigma_b0,1.4026,1.3376,0.4049,0.363,0.8772,2.1414,1.001,481,1003
S1,254,"PBPP3: beta(50, 20)",beta0,100.2034,100.2085,0.7211,0.6871,99.0145,101.3911,1.004,383,709
S1,254,"PBPP3: beta(50, 20)",sigma_b,2.3966,2.2934,0.5875,0.5374,1.6182,3.4731,1.0018,555,841
S1,255,"PBPP3: beta(1, 1)",a0,0.7099,0.7139,0.1162,0.1195,0.5134,0.8965,0.9995,1013,991
S1,255,"PBPP3: beta(1, 1)",sigma,1.0542,1.0517,0.0631,0.0613,0.9567,1.1624,1.0017,1023,1381
S1,255,"PBPP3: beta(1, 1)",beta00,100.8574,100.853,0.6116,0.573,99.8598,101.8934,1.0093,437,754
S1,255,"PBPP3: beta(1, 1)",sigma_b0,1.9905,1.9186,0.5018,0.4777,1.3136,2.9087,1.0036,432,916
S1,255,"PBPP3: beta(1, 1)",beta0,100.3204,100.348,0.482,0.43,99.5093,101.094,1.0074,550,878
S1,255,"PBPP3: beta(1, 1)",sigma_b,1.4672,1.3936,0.4196,0.36,0.9241,2.2307,1.0039,510,871
S1,255,"PBPP3: beta(5, 5)",a0,0.6396,0.6429,0.095,0.0973,0.4756,0.7875,1.0045,1318,1101
S1,255,"PBPP3: beta(5, 5)",sigma,1.0617,1.0585,0.0637,0.0652,0.9659,1.1719,1.0016,1385,1165
S1,255,"PBPP3: beta(5, 5)",beta00,100.8452,100.8605,0.6419,0.6019,99.7649,101.8355,1.004,521,790
S1,255,"PBPP3: beta(5, 5)",sigma_b0,2.0566,1.9666,0.5498,0.4506,1.3522,3.1153,1.0004,472,1046
S1,255,"PBPP3: beta(5, 5)",beta0,100.3747,100.3655,0.49,0.4767,99.5938,101.148,1.0051,534,719
S1,255,"PBPP3: beta(5, 5)",sigma_b,1.4425,1.3766,0.3979,0.3401,0.9562,2.1559,1.0025,542,755
S1,255,"PBPP3: beta(10, 10)",a0,0.6005,0.6056,0.0829,0.0817,0.4569,0.7325,1.0013,1306,1157
S1,255,"PBPP3: beta(10, 10)",sigma,1.0692,1.0655,0.0643,0.0643,0.9686,1.1762,1.0007,1624,1413
S1,255,"PBPP3: beta(10, 10)",beta00,100.8911,100.894,0.6373,0.5856,99.8617,101.9103,1.0026,539,912
S1,255,"PBPP3: beta(10, 10)",sigma_b0,2.0079,1.913,0.5491,0.4721,1.3135,2.9819,1.0075,443,782
S1,255,"PBPP3: beta(10, 10)",beta0,100.3247,100.329,0.4953,0.45,99.5007,101.106,1.0035,438,875
S1,255,"PBPP3: beta(10, 10)",sigma_b,1.4552,1.3898,0.4066,0.3334,0.9479,2.1544,1.0085,441,650
S1,255,"PBPP3: beta(50, 20)",a0,0.7166,0.7186,0.0491,0.0482,0.6306,0.7947,0.9996,1331,923
S1,255,"PBPP3: beta(50, 20)",sigma,1.0517,1.0481,0.0626,0.0637,0.9532,1.1589,1.0018,1394,1053
S1,255,"PBPP3: beta(50, 20)",beta00,100.8691,100.876,0.6715,0.6249,99.789,101.9264,1.0077,455,623
S1,255,"PBPP3: beta(50, 20)",sigma_b0,2.0657,1.9584,0.5437,0.4805,1.3689,3.0424,1.005,555,559
S1,255,"PBPP3: beta(50, 20)",beta0,100.335,100.348,0.4901,0.4596,99.5442,101.096,1,441,698
S1,255,"PBPP3: beta(50, 20)",sigma_b,1.447,1.3643,0.4024,0.3557,0.9412,2.2079,1.0024,523,820
S1,256,"PBPP3: beta(1, 1)",a0,0.7507,0.7545,0.1114,0.1142,0.5629,0.9327,1.0008,1145,621
S1,256,"PBPP3: beta(1, 1)",sigma,1.0773,1.0743,0.0631,0.064,0.9789,1.1835,1.0017,1367,1317
S1,256,"PBPP3: beta(1, 1)",beta00,100.3072,100.315,0.604,0.5789,99.3371,101.2893,1.0158,404,746
S1,256,"PBPP3: beta(1, 1)",sigma_b0,1.9737,1.8938,0.4896,0.4445,1.3115,2.909,1,484,849
S1,256,"PBPP3: beta(1, 1)",beta0,100.3986,100.3845,0.5649,0.5538,99.4863,101.3462,1.0122,407,802
S1,256,"PBPP3: beta(1, 1)",sigma_b,1.9241,1.8345,0.5226,0.4384,1.2557,2.8523,1.0068,469,978
S1,256,"PBPP3: beta(5, 5)",a0,0.6541,0.6592,0.0934,0.0903,0.4962,0.8029,1.0029,1529,1113
S1,256,"PBPP3: beta(5, 5)",sigma,1.0838,1.0811,0.066,0.067,0.9796,1.1966,1.002,1230,1053
S1,256,"PBPP3: beta(5, 5)",beta00,100.2996,100.307,0.594,0.5447,99.2691,101.2741,1.0041,470,572
S1,256,"PBPP3: beta(5, 5)",sigma_b0,1.9286,1.8619,0.4947,0.4827,1.2593,2.8163,1.0015,480,822
S1,256,"PBPP3: beta(5, 5)",beta0,100.403,100.4015,0.5873,0.5552,99.4304,101.355,1.0014,504,687
S1,256,"PBPP3: beta(5, 5)",sigma_b,1.9443,1.847,0.5238,0.4443,1.2873,2.9105,1.0016,500,715
S1,256,"PBPP3: beta(10, 10)",a0,0.6178,0.6192,0.0827,0.0789,0.4766,0.7525,1.0022,1367,1149
S1,256,"PBPP3: beta(10, 10)",sigma,1.087,1.0833,0.0655,0.0635,0.9814,1.203,1.0002,1152,1355
S1,256,"PBPP3: beta(10, 10)",beta00,100.3387,100.3525,0.604,0.5856,99.3571,101.285,1.0041,452,546
S1,256,"PBPP3: beta(10, 10)",sigma_b0,1.9011,1.8164,0.5075,0.4481,1.2397,2.8375,1.0147,434,1012
S1,256,"PBPP3: beta(10, 10)",beta0,100.4201,100.434,0.5732,0.5337,99.514,101.3691,1.0051,364,650
S1,256,"PBPP3: beta(10, 10)",sigma_b,1.8955,1.8095,0.4838,0.4375,1.2871,2.7773,1.0048,523,756
S1,256,"PBPP3: beta(50, 20)",a0,0.7234,0.7245,0.0484,0.0471,0.6405,0.7995,1.0013,1637,1497
S1,256,"PBPP3: beta(50, 20)",sigma,1.0809,1.0783,0.0624,0.0618,0.9825,1.1848,1.0006,1545,1522
S1,256,"PBPP3: beta(50, 20)",beta00,100.3194,100.3205,0.6095,0.5893,99.3014,101.2931,1.0129,369,508
S1,256,"PBPP3: beta(50, 20)",sigma_b0,1.9218,1.8585,0.495,0.475,1.2611,2.8482,1.0005,578,844
S1,256,"PBPP3: beta(50, 20)",beta0,100.4138,100.4225,0.6113,0.6034,99.4122,101.3972,1.0026,230,676
S1,256,"PBPP3: beta(50, 20)",sigma_b,1.9295,1.8592,0.4835,0.4566,1.267,2.8011,1.0046,535,997
S1,257,"PBPP3: beta(1, 1)",a0,0.7517,0.7564,0.117,0.1231,0.5502,0.9356,0.9998,1093,845
S1,257,"PBPP3: beta(1, 1)",sigma,1.0244,1.021,0.0609,0.0604,0.9297,1.1314,1.0009,1594,1259
S1,257,"PBPP3: beta(1, 1)",beta00,100.4607,100.452,0.4799,0.4403,99.6914,101.2274,1.0021,432,750
S1,257,"PBPP3: beta(1, 1)",sigma_b0,1.4696,1.4015,0.4124,0.3638,0.9355,2.2517,1.0026,429,641
S1,257,"PBPP3: beta(1, 1)",beta0,100.3162,100.312,0.3097,0.2906,99.8216,100.8301,1.0002,571,848
S1,257,"PBPP3: beta(1, 1)",sigma_b,0.909,0.871,0.278,0.2447,0.5396,1.4358,1.0023,397,882
S1,257,"PBPP3: beta(5, 5)",a0,0.6567,0.6612,0.0994,0.1006,0.4874,0.8096,1.0026,1474,1215
S1,257,"PBPP3: beta(5, 5)",sigma,1.0233,1.019,0.0611,0.0622,0.9286,1.1269,1.0019,1572,1422
S1,257,"PBPP3: beta(5, 5)",beta00,100.45,100.438,0.4769,0.4655,99.6558,101.216,1.0084,499,900
S1,257,"PBPP3: beta(5, 5)",sigma_b0,1.4792,1.4151,0.4271,0.3698,0.9305,2.2401,1.0027,438,685
S1,257,"PBPP3: beta(5, 5)",beta0,100.3023,100.298,0.3233,0.2965,99.7837,100.816,1.0027,515,697
S1,257,"PBPP3: beta(5, 5)",sigma_b,0.9312,0.8845,0.291,0.2601,0.5647,1.4739,1.0016,541,903
S1,257,"PBPP3: beta(10, 10)",a0,0.6064,0.6089,0.0852,0.0867,0.4624,0.7403,1.0012,1533,1196
S1,257,"PBPP3: beta(10, 10)",sigma,1.0223,1.0182,0.0633,0.0625,0.9252,1.1308,1.0003,1882,1455
S1,257,"PBPP3: beta(10, 10)",beta00,100.4542,100.4565,0.4833,0.4566,99.6609,101.228,1.0028,578,813
S1,257,"PBPP3: beta(10, 10)",sigma_b0,1.4538,1.3654,0.4396,0.3512,0.9144,2.2874,1.0026,612,1012
S1,257,"PBPP3: beta(10, 10)",beta0,100.3276,100.326,0.3181,0.3002,99.8477,100.8631,1.0027,761,1014
S1,257,"PBPP3: beta(10, 10)",sigma_b,0.9402,0.8887,0.2949,0.2584,0.5621,1.4889,1.0031,539,1055
S1,257,"PBPP3: beta(50, 20)",a0,0.7239,0.7245,0.05,0.0513,0.6395,0.8049,1.0015,1484,1160
S1,257,"PBPP3: beta(50, 20)",sigma,1.0237,1.0206,0.0607,0.0571,0.9278,1.1287,1.001,1704,1474
S1,257,"PBPP3: beta(50, 20)",beta00,100.4739,100.4705,0.4724,0.4403,99.6933,101.2352,1.0052,559,782
S1,257,"PBPP3: beta(50, 20)",sigma_b0,1.5088,1.4513,0.4194,0.3651,0.946,2.2976,1.0054,491,687
S1,257,"PBPP3: beta(50, 20)",beta0,100.3437,100.349,0.3098,0.2565,99.8373,100.848,1.0009,550,716
S1,257,"PBPP3: beta(50, 20)",sigma_b,0.9112,0.8632,0.2872,0.2535,0.5399,1.4605,1.0028,601,812
S1,258,"PBPP3: beta(1, 1)",a0,0.7491,0.7589,0.1409,0.1424,0.4957,0.9578,1.0011,1249,798
S1,258,"PBPP3: beta(1, 1)",sigma,1.0263,1.0235,0.0602,0.0621,0.9303,1.1271,1.0009,1831,1514
S1,258,"PBPP3: beta(1, 1)",beta00,100.6985,100.698,0.3199,0.2847,100.183,101.224,1.0115,517,1049
S1,258,"PBPP3: beta(1, 1)",sigma_b0,0.9079,0.8664,0.2939,0.2559,0.5179,1.4439,1.0027,786,1006
S1,258,"PBPP3: beta(1, 1)",beta0,100.2654,100.2605,0.3177,0.2973,99.7592,100.7952,1.0046,493,684
S1,258,"PBPP3: beta(1, 1)",sigma_b,0.9592,0.9077,0.293,0.2533,0.5943,1.526,1.0041,482,862
S1,258,"PBPP3: beta(5, 5)",a0,0.628,0.6346,0.1137,0.115,0.4385,0.8053,1.0004,1261,1010
S1,258,"PBPP3: beta(5, 5)",sigma,1.0307,1.0255,0.0615,0.0598,0.9379,1.1346,1.0031,1455,961
S1,258,"PBPP3: beta(5, 5)",beta00,100.7184,100.7215,0.3198,0.2795,100.1975,101.2261,1.0056,648,769
S1,258,"PBPP3: beta(5, 5)",sigma_b0,0.8659,0.8227,0.3134,0.2663,0.4628,1.4459,1.0026,468,490
S1,258,"PBPP3: beta(5, 5)",beta0,100.2786,100.273,0.322,0.2958,99.7598,100.7841,1.0003,497,922
S1,258,"PBPP3: beta(5, 5)",sigma_b,0.9553,0.8995,0.3019,0.2509,0.5724,1.4987,0.9998,590,1072
S1,258,"PBPP3: beta(10, 10)",a0,0.5891,0.5901,0.0884,0.0889,0.4418,0.7275,1.0015,1790,1250
S1,258,"PBPP3: beta(10, 10)",sigma,1.0311,1.028,0.0639,0.0632,0.9332,1.1426,1.0024,1580,1192
S1,258,"PBPP3: beta(10, 10)",beta00,100.6913,100.697,0.3371,0.3084,100.155,101.2151,1.0051,643,964
S1,258,"PBPP3: beta(10, 10)",sigma_b0,0.8897,0.8312,0.3362,0.266,0.4808,1.4779,1.0084,566,968
S1,258,"PBPP3: beta(10, 10)",beta0,100.2549,100.258,0.338,0.3084,99.7026,100.803,1.004,559,913
S1,258,"PBPP3: beta(10, 10)",sigma_b,0.9523,0.9039,0.3018,0.2509,0.5843,1.486,1.0155,488,1042
S1,258,"PBPP3: beta(50, 20)",a0,0.7201,0.7222,0.0513,0.0494,0.6314,0.8034,1,1989,1337
S1,258,"PBPP3: beta(50, 20)",sigma,1.0245,1.0235,0.0589,0.0603,0.9325,1.1258,1.0027,1955,1550
S1,258,"PBPP3: beta(50, 20)",beta00,100.7336,100.7365,0.314,0.2958,100.2369,101.2481,1.0024,671,892
S1,258,"PBPP3: beta(50, 20)",sigma_b0,0.9062,0.8579,0.3014,0.2655,0.5136,1.4713,1.0066,394,678
S1,258,"PBPP3: beta(50, 20)",beta0,100.2669,100.2715,0.3186,0.2987,99.7498,100.7691,1.0029,536,842
S1,258,"PBPP3: beta(50, 20)",sigma_b,0.9505,0.903,0.2904,0.2557,0.576,1.4948,1.0039,539,924
S1,259,"PBPP3: beta(1, 1)",a0,0.7363,0.7521,0.1515,0.1533,0.4677,0.9559,1.0031,1016,685
S1,259,"PBPP3: beta(1, 1)",sigma,1.0301,1.0239,0.0624,0.0602,0.9369,1.1401,1.0003,1542,1262
S1,259,"PBPP3: beta(1, 1)",beta00,100.1851,100.186,0.3027,0.2713,99.6892,100.6703,1.0015,783,832
S1,259,"PBPP3: beta(1, 1)",sigma_b0,0.8484,0.8079,0.2928,0.2559,0.4593,1.384,1.0111,506,953
S1,259,"PBPP3: beta(1, 1)",beta0,100.6902,100.675,0.5737,0.4974,99.7957,101.6701,1.0052,526,644
S1,259,"PBPP3: beta(1, 1)",sigma_b,1.8076,1.7316,0.4988,0.457,1.1779,2.74,1.0006,446,918
S1,259,"PBPP3: beta(5, 5)",a0,0.6226,0.627,0.1139,0.1165,0.4221,0.7995,1.0008,1216,1301
S1,259,"PBPP3: beta(5, 5)",sigma,1.0394,1.0353,0.0621,0.0612,0.9459,1.1493,1,1657,1241
S1,259,"PBPP3: beta(5, 5)",beta00,100.1832,100.1785,0.3034,0.278,99.6914,100.687,1.0002,731,893
S1,259,"PBPP3: beta(5, 5)",sigma_b0,0.8482,0.8014,0.3262,0.2708,0.4105,1.4416,1.0006,507,579
S1,259,"PBPP3: beta(5, 5)",beta0,100.7759,100.7795,0.5658,0.5337,99.8541,101.6912,1.0023,524,590
S1,259,"PBPP3: beta(5, 5)",sigma_b,1.8018,1.7101,0.4824,0.4009,1.1792,2.7144,1.0019,582,934
S1,259,"PBPP3: beta(10, 10)",a0,0.577,0.5829,0.0921,0.0918,0.4175,0.7196,1.0018,1370,1084
S1,259,"PBPP3: beta(10, 10)",sigma,1.0439,1.04,0.0634,0.0623,0.9452,1.1511,0.9996,2082,1611
S1,259,"PBPP3: beta(10, 10)",beta00,100.2164,100.207,0.3005,0.2684,99.7465,100.7013,1.0018,953,1110
S1,259,"PBPP3: beta(10, 10)",sigma_b0,0.8145,0.7686,0.3001,0.2517,0.426,1.351,1.005,578,886
S1,259,"PBPP3: beta(10, 10)",beta0,100.7327,100.753,0.5623,0.5004,99.8313,101.634,1.0072,483,794
S1,259,"PBPP3: beta(10, 10)",sigma_b,1.8084,1.7092,0.5178,0.4235,1.1609,2.7677,1.0131,297,805
S1,259,"PBPP3: beta(50, 20)",a0,0.7194,0.7223,0.0514,0.0527,0.6337,0.7989,1.0018,2183,1398
S1,259,"PBPP3: beta(50, 20)",sigma,1.03,1.0272,0.0583,0.0571,0.9374,1.1274,0.9996,1558,1121
S1,259,"PBPP3: beta(50, 20)",beta00,100.1829,100.183,0.3119,0.2959,99.6675,100.6662,1.0007,850,1047
S1,259,"PBPP3: beta(50, 20)",sigma_b0,0.8625,0.8238,0.2768,0.2421,0.496,1.3774,1.0019,668,1000
S1,259,"PBPP3: beta(50, 20)",beta0,100.7079,100.713,0.5588,0.5315,99.8076,101.6111,1.0119,260,576
S1,259,"PBPP3: beta(50, 20)",sigma_b,1.7886,1.7043,0.464,0.4192,1.1863,2.6475,1.0019,451,877
S1,260,"PBPP3: beta(1, 1)",a0,0.7585,0.7664,0.1191,0.1231,0.5559,0.9465,1.0023,852,528
S1,260,"PBPP3: beta(1, 1)",sigma,1.1837,1.1792,0.0693,0.0673,1.0754,1.3047,1.0014,1464,1408
S1,260,"PBPP3: beta(1, 1)",beta00,100.147,100.1455,0.6433,0.6042,99.1123,101.148,1.003,368,508
S1,260,"PBPP3: beta(1, 1)",sigma_b0,2.0282,1.9347,0.5272,0.4695,1.358,2.999,1.0068,566,849
S1,260,"PBPP3: beta(1, 1)",beta0,100.8135,100.8175,0.5266,0.4952,99.968,101.6684,1.0018,374,597
S1,260,"PBPP3: beta(1, 1)",sigma_b,1.537,1.456,0.4245,0.3471,0.9995,2.3715,1,462,1120
S1,260,"PBPP3: beta(5, 5)",a0,0.664,0.6717,0.0962,0.0989,0.4945,0.8111,1.0006,1294,1180
S1,260,"PBPP3: beta(5, 5)",sigma,1.1876,1.1828,0.0751,0.0736,1.072,1.3173,1.0028,1333,1372
S1,260,"PBPP3: beta(5, 5)",beta00,100.1386,100.1505,0.6464,0.5959,99.046,101.143,1.0056,354,630
S1,260,"PBPP3: beta(5, 5)",sigma_b0,1.9961,1.9017,0.5457,0.4621,1.3139,3.0206,1.0036,535,822
S1,260,"PBPP3: beta(5, 5)",beta0,100.8308,100.837,0.5077,0.4589,100.0328,101.6591,1.0088,368,709
S1,260,"PBPP3: beta(5, 5)",sigma_b,1.5067,1.4497,0.3973,0.3601,1.0018,2.2474,1.0004,589,962
S1,260,"PBPP3: beta(10, 10)",a0,0.6189,0.6196,0.0839,0.0861,0.4763,0.7553,1.0009,1470,1307
S1,260,"PBPP3: beta(10, 10)",sigma,1.1902,1.1836,0.0737,0.0723,1.0787,1.3196,1.001,1199,1313
S1,260,"PBPP3: beta(10, 10)",beta00,100.1607,100.1735,0.6123,0.5767,99.1888,101.13,1.0085,431,614
S1,260,"PBPP3: beta(10, 10)",sigma_b0,1.9475,1.8663,0.5229,0.467,1.2524,2.9007,1.0027,563,950
S1,260,"PBPP3: beta(10, 10)",beta0,100.8621,100.877,0.5207,0.4841,99.9564,101.7171,1.0012,275,515
S1,260,"PBPP3: beta(10, 10)",sigma_b,1.5564,1.4785,0.4499,0.387,1.0054,2.4002,1.0007,566,949
S1,260,"PBPP3: beta(50, 20)",a0,0.723,0.7252,0.0488,0.0503,0.6381,0.7998,0.9996,1688,1271
S1,260,"PBPP3: beta(50, 20)",sigma,1.1841,1.1824,0.0686,0.0699,1.0777,1.2973,1.0016,1352,1377
S1,260,"PBPP3: beta(50, 20)",beta00,100.1629,100.199,0.6421,0.5972,99.0422,101.1282,1.0034,367,574
S1,260,"PBPP3: beta(50, 20)",sigma_b0,2.0048,1.9094,0.5422,0.4878,1.3155,3.0459,1.0076,504,860
S1,260,"PBPP3: beta(50, 20)",beta0,100.8326,100.839,0.5091,0.4848,100.001,101.694,1.0096,347,795
S1,260,"PBPP3: beta(50, 20)",sigma_b,1.5874,1.5064,0.4602,0.3724,1.0086,2.497,1.0013,525,987
S1,261,"PBPP3: beta(1, 1)",a0,0.7297,0.7354,0.1369,0.1412,0.4897,0.9427,1.0043,1069,970
S1,261,"PBPP3: beta(1, 1)",sigma,1.0463,1.0433,0.0606,0.0595,0.9566,1.15,1.0005,2025,1428
S1,261,"PBPP3: beta(1, 1)",beta00,101.1938,101.188,0.3534,0.3062,100.6469,101.785,1.0007,536,643
S1,261,"PBPP3: beta(1, 1)",sigma_b0,0.9665,0.9156,0.3063,0.2796,0.5653,1.5206,1.0019,601,1086
S1,261,"PBPP3: beta(1, 1)",beta0,100.7433,100.74,0.1238,0.1149,100.55,100.947,1.0015,2001,1677
S1,261,"PBPP3: beta(1, 1)",sigma_b,0.1647,0.1375,0.1344,0.1235,0.0089,0.4184,1.0014,837,697
S1,261,"PBPP3: beta(5, 5)",a0,0.6292,0.634,0.1091,0.1116,0.4352,0.7976,0.9999,1542,1048
S1,261,"PBPP3: beta(5, 5)",sigma,1.0513,1.0466,0.064,0.0628,0.9521,1.1623,0.9999,1975,1526
S1,261,"PBPP3: beta(5, 5)",beta00,101.1668,101.172,0.3438,0.3291,100.616,101.7181,1.0051,557,981
S1,261,"PBPP3: beta(5, 5)",sigma_b0,0.9676,0.9166,0.3317,0.2845,0.5392,1.5683,1.0006,654,989
S1,261,"PBPP3: beta(5, 5)",beta0,100.7431,100.743,0.1298,0.1156,100.541,100.9541,1.0019,1769,1459
S1,261,"PBPP3: beta(5, 5)",sigma_b,0.1717,0.1402,0.1389,0.1211,0.0123,0.4368,1.0015,1004,1093
S1,261,"PBPP3: beta(10, 10)",a0,0.5834,0.5846,0.0914,0.0914,0.4298,0.7299,1.0005,2345,1385
S1,261,"PBPP3: beta(10, 10)",sigma,1.0575,1.0537,0.0638,0.0631,0.9559,1.167,1.0013,2526,1375
S1,261,"PBPP3: beta(10, 10)",beta00,101.175,101.1805,0.3313,0.3017,100.6168,101.717,1,840,1108
S1,261,"PBPP3: beta(10, 10)",sigma_b0,0.934,0.8873,0.3251,0.2928,0.5011,1.5199,1.0013,711,1175
S1,261,"PBPP3: beta(10, 10)",beta0,100.7365,100.737,0.1186,0.1171,100.535,100.926,0.9998,1945,1388
S1,261,"PBPP3: beta(10, 10)",sigma_b,0.1632,0.1347,0.1321,0.118,0.0111,0.4137,1.0004,932,808
S1,261,"PBPP3: beta(50, 20)",a0,0.7215,0.7231,0.0535,0.0531,0.6305,0.8043,1.0007,2388,801
S1,261,"PBPP3: beta(50, 20)",sigma,1.0422,1.0393,0.0584,0.0579,0.9499,1.1436,1.0002,2119,1476
S1,261,"PBPP3: beta(50, 20)",beta00,101.1835,101.1905,0.3686,0.318,100.5926,101.7412,1.0003,664,889
S1,261,"PBPP3: beta(50, 20)",sigma_b0,1.0045,0.9373,0.3493,0.2812,0.5768,1.6491,1.0056,485,710
S1,261,"PBPP3: beta(50, 20)",beta0,100.7348,100.737,0.1241,0.1142,100.525,100.929,1.0013,1988,1555
S1,261,"PBPP3: beta(50, 20)",sigma_b,0.1638,0.132,0.1328,0.1115,0.0144,0.4174,1.0019,940,904
S1,262,"PBPP3: beta(1, 1)",a0,0.7578,0.764,0.1202,0.1222,0.5496,0.9421,1.0052,1492,884
S1,262,"PBPP3: beta(1, 1)",sigma,1.0362,1.0327,0.0613,0.062,0.9404,1.1397,1.0012,1240,1288
S1,262,"PBPP3: beta(1, 1)",beta00,100.0787,100.0555,0.5232,0.4727,99.2876,100.952,1.004,477,600
S1,262,"PBPP3: beta(1, 1)",sigma_b0,1.4937,1.4232,0.4325,0.3745,0.9673,2.2394,1.006,494,907
S1,262,"PBPP3: beta(1, 1)",beta0,100.8492,100.867,0.5215,0.5204,99.9932,101.6832,1.0017,447,710
S1,262,"PBPP3: beta(1, 1)",sigma_b,1.5603,1.4875,0.4186,0.3656,1.0214,2.3506,1.0048,478,946
S1,262,"PBPP3: beta(5, 5)",a0,0.6546,0.6589,0.0953,0.0998,0.493,0.8076,1.0016,1382,897
S1,262,"PBPP3: beta(5, 5)",sigma,1.0403,1.0372,0.0631,0.0624,0.9445,1.1471,1.0013,1607,1358
S1,262,"PBPP3: beta(5, 5)",beta00,100.0751,100.0965,0.5095,0.481,99.274,100.856,1.0022,525,505
S1,262,"PBPP3: beta(5, 5)",sigma_b0,1.5001,1.426,0.4404,0.3798,0.9237,2.2902,1.0042,438,928
S1,262,"PBPP3: beta(5, 5)",beta0,100.8575,100.8725,0.5256,0.4396,99.9926,101.679,1.0049,381,647
S1,262,"PBPP3: beta(5, 5)",sigma_b,1.5775,1.5096,0.4296,0.3809,1.0131,2.4532,1.0092,487,789
S1,262,"PBPP3: beta(10, 10)",a0,0.6052,0.6087,0.0811,0.0766,0.4677,0.7328,1,1409,1134
S1,262,"PBPP3: beta(10, 10)",sigma,1.0428,1.0392,0.0644,0.0646,0.9414,1.1502,1,1572,1342
S1,262,"PBPP3: beta(10, 10)",beta00,100.1381,100.1235,0.4671,0.4277,99.395,100.932,1.0026,530,651
S1,262,"PBPP3: beta(10, 10)",sigma_b0,1.4643,1.3966,0.4225,0.3784,0.9207,2.263,1.0093,470,875
S1,262,"PBPP3: beta(10, 10)",beta0,100.8694,100.876,0.5165,0.4641,100.0089,101.7092,1.0041,473,715
S1,262,"PBPP3: beta(10, 10)",sigma_b,1.5862,1.5017,0.455,0.3925,1.0097,2.4262,1.0023,516,786
S1,262,"PBPP3: beta(50, 20)",a0,0.7232,0.7243,0.0484,0.0475,0.6408,0.8011,0.9996,1954,1284
S1,262,"PBPP3: beta(50, 20)",sigma,1.0354,1.0318,0.0583,0.0585,0.945,1.1354,1.0012,1494,1399
S1,262,"PBPP3: beta(50, 20)",beta00,100.123,100.131,0.5002,0.4552,99.3116,100.892,1.0059,438,575
S1,262,"PBPP3: beta(50, 20)",sigma_b0,1.4894,1.403,0.4236,0.3571,0.9498,2.2782,1.0119,553,1083
S1,262,"PBPP3: beta(50, 20)",beta0,100.9025,100.911,0.5048,0.467,100.0389,101.684,1.0068,417,649
