name,run,scenario,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
S3,564,"PBPP3: beta(5, 5)",sigma_b,1.4934,1.4194,0.4397,0.357,0.9733,2.2857,1.0033,525,912
S3,564,"PBPP3: beta(10, 10)",a0,0.5789,0.5806,0.0873,0.0902,0.4325,0.7155,1.0061,1297,1509
S3,564,"PBPP3: beta(10, 10)",sigma,1.0433,1.0385,0.0647,0.0632,0.9448,1.1575,1.0019,1674,1387
S3,564,"PBPP3: beta(10, 10)",beta00,100.6522,100.6335,0.43,0.4099,99.9639,101.4082,1.0013,664,843
S3,564,"PBPP3: beta(10, 10)",sigma_b0,1.2766,1.2188,0.374,0.3393,0.7784,1.9697,1.0087,496,971
S3,564,"PBPP3: beta(10, 10)",beta0,100.2666,100.263,0.4878,0.4577,99.4547,101.0573,1.0003,459,816
S3,564,"PBPP3: beta(10, 10)",sigma_b,1.48,1.3959,0.4422,0.3639,0.9325,2.3313,1.0007,471,771
S3,564,"PBPP3: beta(50, 20)",a0,0.7136,0.716,0.05,0.0491,0.6298,0.7931,1.0025,1620,1068
S3,564,"PBPP3: beta(50, 20)",sigma,1.0288,1.0251,0.0591,0.0597,0.936,1.1297,1.003,1269,1594
S3,564,"PBPP3: beta(50, 20)",beta00,100.6462,100.652,0.4338,0.4233,99.9431,101.348,1.0026,412,727
S3,564,"PBPP3: beta(50, 20)",sigma_b0,1.261,1.1862,0.3708,0.3091,0.7895,1.9666,1.0044,514,941
S3,564,"PBPP3: beta(50, 20)",beta0,100.2759,100.278,0.4973,0.4335,99.4612,101.063,1,442,758
S3,564,"PBPP3: beta(50, 20)",sigma_b,1.4712,1.3966,0.4054,0.3346,0.9634,2.2656,1.0027,554,983
S3,565,"PBPP3: beta(1, 1)",a0,0.6906,0.6959,0.1307,0.1335,0.4682,0.8948,1.0024,1301,861
S3,565,"PBPP3: beta(1, 1)",sigma,1.2328,1.2284,0.0751,0.0734,1.1128,1.3643,1.0007,1377,1402
S3,565,"PBPP3: beta(1, 1)",beta00,100.2446,100.227,0.5313,0.4922,99.3739,101.096,1.0082,504,699
S3,565,"PBPP3: beta(1, 1)",sigma_b0,1.5897,1.5117,0.4885,0.4125,0.9552,2.4929,1.0009,483,642
S3,565,"PBPP3: beta(1, 1)",beta0,100.4811,100.4845,0.5751,0.5404,99.539,101.4271,1.0019,460,541
S3,565,"PBPP3: beta(1, 1)",sigma_b,1.7873,1.7192,0.4745,0.4061,1.1792,2.6698,1.005,383,571
S3,565,"PBPP3: beta(5, 5)",a0,0.6076,0.6128,0.1044,0.1093,0.4305,0.7719,1.0006,1293,1323
S3,565,"PBPP3: beta(5, 5)",sigma,1.2511,1.2455,0.0779,0.0761,1.1278,1.386,1.0002,1234,1341
S3,565,"PBPP3: beta(5, 5)",beta00,100.2146,100.217,0.4828,0.4689,99.4391,100.9751,1.0006,600,790
S3,565,"PBPP3: beta(5, 5)",sigma_b0,1.4941,1.4287,0.4322,0.3823,0.9354,2.2742,1.0069,494,857
S3,565,"PBPP3: beta(5, 5)",beta0,100.4909,100.487,0.5475,0.5033,99.5738,101.392,1.012,396,561
S3,565,"PBPP3: beta(5, 5)",sigma_b,1.817,1.7464,0.4811,0.4439,1.1657,2.7251,1.0099,404,848
S3,565,"PBPP3: beta(10, 10)",a0,0.5784,0.5774,0.0862,0.0921,0.4393,0.7156,1.0005,1227,1215
S3,565,"PBPP3: beta(10, 10)",sigma,1.2539,1.2501,0.0777,0.0762,1.1363,1.3899,1.0014,1368,1221
S3,565,"PBPP3: beta(10, 10)",beta00,100.2583,100.2585,0.5015,0.442,99.4448,101.0581,1.0111,594,824
S3,565,"PBPP3: beta(10, 10)",sigma_b0,1.5201,1.4551,0.4663,0.4064,0.9249,2.3862,1.002,598,1006
S3,565,"PBPP3: beta(10, 10)",beta0,100.485,100.4795,0.5706,0.5271,99.5364,101.4222,1.0013,445,492
S3,565,"PBPP3: beta(10, 10)",sigma_b,1.7912,1.7182,0.4878,0.4269,1.1582,2.7032,1.0059,562,908
S3,565,"PBPP3: beta(50, 20)",a0,0.713,0.7166,0.0506,0.0489,0.6237,0.7922,1.0002,1542,1160
S3,565,"PBPP3: beta(50, 20)",sigma,1.2325,1.2277,0.0715,0.0705,1.1226,1.3602,0.9995,1370,1389
S3,565,"PBPP3: beta(50, 20)",beta00,100.2069,100.2055,0.5248,0.4801,99.3314,101.034,1.0013,539,705
S3,565,"PBPP3: beta(50, 20)",sigma_b0,1.5212,1.4524,0.4141,0.3586,0.9663,2.3275,1.0033,490,793
S3,565,"PBPP3: beta(50, 20)",beta0,100.539,100.512,0.5763,0.5449,99.6184,101.545,1.0095,534,689
S3,565,"PBPP3: beta(50, 20)",sigma_b,1.8153,1.7511,0.4506,0.4313,1.2043,2.6564,1.0022,542,1045
S3,566,"PBPP3: beta(1, 1)",a0,0.7376,0.7404,0.1162,0.1157,0.5382,0.9262,1.0004,836,501
S3,566,"PBPP3: beta(1, 1)",sigma,1.0651,1.0596,0.0633,0.0615,0.9685,1.1762,1.0002,1091,934
S3,566,"PBPP3: beta(1, 1)",beta00,100.2775,100.2685,0.734,0.7237,99.1079,101.4691,1.0028,460,805
S3,566,"PBPP3: beta(1, 1)",sigma_b0,2.2736,2.181,0.5826,0.5271,1.5117,3.3896,1.0049,559,848
S3,566,"PBPP3: beta(1, 1)",beta0,99.8946,99.8966,0.4809,0.438,99.1108,100.688,1.0037,425,459
S3,566,"PBPP3: beta(1, 1)",sigma_b,1.4337,1.3597,0.4143,0.3484,0.9144,2.1983,1.0026,419,868
S3,566,"PBPP3: beta(5, 5)",a0,0.653,0.6557,0.0907,0.0875,0.4987,0.8016,1.0001,1096,1088
S3,566,"PBPP3: beta(5, 5)",sigma,1.0741,1.0693,0.065,0.065,0.973,1.1843,0.9995,1097,1168
S3,566,"PBPP3: beta(5, 5)",beta00,100.2437,100.2515,0.7443,0.7072,99.0355,101.442,1.0087,431,779
S3,566,"PBPP3: beta(5, 5)",sigma_b0,2.3124,2.2357,0.5902,0.5198,1.5021,3.4224,1.0001,455,643
S3,566,"PBPP3: beta(5, 5)",beta0,99.8896,99.8814,0.4365,0.4354,99.1762,100.6171,1,527,750
S3,566,"PBPP3: beta(5, 5)",sigma_b,1.4182,1.3407,0.3946,0.353,0.9327,2.1632,1.0041,526,798
S3,566,"PBPP3: beta(10, 10)",a0,0.6119,0.6148,0.0831,0.0803,0.4686,0.7422,1.0003,1369,1200
S3,566,"PBPP3: beta(10, 10)",sigma,1.0809,1.0786,0.0659,0.0645,0.9782,1.1957,1.002,1069,1108
S3,566,"PBPP3: beta(10, 10)",beta00,100.3145,100.327,0.7274,0.6753,99.0364,101.443,1.0024,390,753
S3,566,"PBPP3: beta(10, 10)",sigma_b0,2.2863,2.1908,0.5938,0.5455,1.5146,3.3919,1.0021,584,993
S3,566,"PBPP3: beta(10, 10)",beta0,99.8996,99.8954,0.4712,0.4219,99.1293,100.6561,1.0053,483,569
S3,566,"PBPP3: beta(10, 10)",sigma_b,1.412,1.3377,0.4026,0.3449,0.8974,2.1612,1.003,544,893
S3,566,"PBPP3: beta(50, 20)",a0,0.7169,0.7187,0.046,0.045,0.6392,0.7888,0.9998,1463,1152
S3,566,"PBPP3: beta(50, 20)",sigma,1.0667,1.063,0.0643,0.0641,0.97,1.1782,1.0014,1265,1126
S3,566,"PBPP3: beta(50, 20)",beta00,100.2663,100.2705,0.6883,0.6414,99.1928,101.378,1.0066,393,732
S3,566,"PBPP3: beta(50, 20)",sigma_b0,2.2527,2.1586,0.5725,0.51,1.5086,3.2372,1.0029,589,1110
S3,566,"PBPP3: beta(50, 20)",beta0,99.9293,99.9384,0.4228,0.3856,99.2179,100.585,1.0033,564,783
S3,566,"PBPP3: beta(50, 20)",sigma_b,1.4022,1.3108,0.4594,0.3325,0.8897,2.1422,1.0024,364,720
S3,567,"PBPP3: beta(1, 1)",a0,0.645,0.6637,0.1671,0.1324,0.3756,0.8718,1.0047,321,127
S3,567,"PBPP3: beta(1, 1)",sigma,1.1168,1.1117,0.0745,0.07,1.0087,1.2458,1.0035,503,502
S3,567,"PBPP3: beta(1, 1)",beta00,100.5755,100.5895,0.5939,0.5078,99.6592,101.479,1.0025,426,660
S3,567,"PBPP3: beta(1, 1)",sigma_b0,1.5302,1.4567,0.5204,0.4025,0.9246,2.4116,1.0025,437,234
S3,567,"PBPP3: beta(1, 1)",beta0,100.6306,100.641,0.4566,0.4418,99.8496,101.346,1.0154,358,780
S3,567,"PBPP3: beta(1, 1)",sigma_b,1.4222,1.3603,0.3814,0.3421,0.9227,2.1025,1.0031,687,1171
S3,567,"PBPP3: beta(5, 5)",a0,0.5918,0.593,0.1082,0.1092,0.4027,0.7658,1.0024,1417,1204
S3,567,"PBPP3: beta(5, 5)",sigma,1.1289,1.1225,0.0723,0.073,1.0193,1.257,1.0005,1337,1401
S3,567,"PBPP3: beta(5, 5)",beta00,100.5917,100.627,0.474,0.43,99.7333,101.323,1.0038,634,686
S3,567,"PBPP3: beta(5, 5)",sigma_b0,1.4531,1.3841,0.4222,0.3659,0.9244,2.1975,1.002,483,778
S3,567,"PBPP3: beta(5, 5)",beta0,100.6095,100.608,0.4601,0.4655,99.871,101.3552,1.0014,510,798
S3,567,"PBPP3: beta(5, 5)",sigma_b,1.4583,1.3899,0.4162,0.356,0.9407,2.2345,1.0058,533,895
S3,567,"PBPP3: beta(10, 10)",a0,0.5645,0.568,0.0858,0.0882,0.4156,0.6991,1.0016,1286,1383
S3,567,"PBPP3: beta(10, 10)",sigma,1.1344,1.1319,0.0713,0.0716,1.0238,1.2593,1.0017,1189,1120
S3,567,"PBPP3: beta(10, 10)",beta00,100.5983,100.604,0.4792,0.447,99.7785,101.378,1.0071,418,748
S3,567,"PBPP3: beta(10, 10)",sigma_b0,1.4739,1.3926,0.4472,0.3709,0.9165,2.2987,1.0017,516,1048
S3,567,"PBPP3: beta(10, 10)",beta0,100.6617,100.649,0.4512,0.4047,99.9259,101.422,1.0002,431,688
S3,567,"PBPP3: beta(10, 10)",sigma_b,1.4195,1.3583,0.3745,0.3318,0.93,2.1138,1.0085,396,822
S3,567,"PBPP3: beta(50, 20)",a0,0.7054,0.7069,0.0499,0.0524,0.6197,0.785,0.9999,1782,1573
S3,567,"PBPP3: beta(50, 20)",sigma,1.1085,1.1075,0.0665,0.0701,1.0057,1.2196,1.0006,1576,1222
S3,567,"PBPP3: beta(50, 20)",beta00,100.6155,100.6295,0.4971,0.4485,99.7652,101.4171,1.0013,525,619
S3,567,"PBPP3: beta(50, 20)",sigma_b0,1.4685,1.4053,0.4113,0.3718,0.938,2.2752,1.0041,537,863
S3,567,"PBPP3: beta(50, 20)",beta0,100.63,100.634,0.4771,0.4359,99.8466,101.402,1.0037,559,963
S3,567,"PBPP3: beta(50, 20)",sigma_b,1.4545,1.3798,0.4159,0.3634,0.9295,2.2296,1.0018,623,842
S3,568,"PBPP3: beta(1, 1)",a0,0.7174,0.7252,0.1197,0.1198,0.5026,0.9117,1.0066,1014,705
S3,568,"PBPP3: beta(1, 1)",sigma,1.0645,1.0609,0.0627,0.0634,0.9705,1.1725,1.0052,1421,1363
S3,568,"PBPP3: beta(1, 1)",beta00,99.8275,99.8184,0.5987,0.5672,98.8342,100.792,1.0033,479,724
S3,568,"PBPP3: beta(1, 1)",sigma_b0,1.8915,1.8163,0.4988,0.4652,1.242,2.7946,1.0011,475,846
S3,568,"PBPP3: beta(1, 1)",beta0,100.1531,100.1505,0.4726,0.4358,99.3895,100.9322,1.0052,497,663
S3,568,"PBPP3: beta(1, 1)",sigma_b,1.4789,1.3998,0.4062,0.342,0.9786,2.27,1.0113,488,694
S3,568,"PBPP3: beta(5, 5)",a0,0.631,0.6369,0.0965,0.0958,0.4616,0.7771,1.0019,1425,1294
S3,568,"PBPP3: beta(5, 5)",sigma,1.0781,1.0727,0.0678,0.0685,0.976,1.19,1.0005,1243,1216
S3,568,"PBPP3: beta(5, 5)",beta00,99.9058,99.9024,0.5968,0.5539,98.9056,100.842,1.001,620,660
S3,568,"PBPP3: beta(5, 5)",sigma_b0,1.8477,1.7578,0.5216,0.4381,1.1786,2.8679,1.0004,539,783
S3,568,"PBPP3: beta(5, 5)",beta0,100.148,100.1345,0.4963,0.4517,99.3396,100.95,1.0007,514,757
S3,568,"PBPP3: beta(5, 5)",sigma_b,1.4883,1.4121,0.408,0.369,0.9671,2.252,1.0072,518,1095
S3,568,"PBPP3: beta(10, 10)",a0,0.6005,0.601,0.0812,0.0822,0.4677,0.7341,1.0013,1587,1195
S3,568,"PBPP3: beta(10, 10)",sigma,1.0778,1.0761,0.065,0.0656,0.977,1.1877,1.0021,1462,1212
S3,568,"PBPP3: beta(10, 10)",beta00,99.8633,99.8714,0.6108,0.5747,98.8691,100.8382,1.0108,441,587
S3,568,"PBPP3: beta(10, 10)",sigma_b0,1.8674,1.7853,0.5076,0.4568,1.2252,2.7502,1.0056,452,917
S3,568,"PBPP3: beta(10, 10)",beta0,100.1544,100.1455,0.4909,0.4546,99.3845,100.9812,1.0044,555,720
S3,568,"PBPP3: beta(10, 10)",sigma_b,1.4766,1.4128,0.4044,0.3456,0.9631,2.2326,1.0003,497,957
S3,568,"PBPP3: beta(50, 20)",a0,0.7146,0.7155,0.0486,0.0501,0.6311,0.7923,0.9999,1698,1198
S3,568,"PBPP3: beta(50, 20)",sigma,1.0654,1.0632,0.0616,0.0613,0.967,1.1693,1.0012,1317,1508
S3,568,"PBPP3: beta(50, 20)",beta00,99.8241,99.8104,0.6026,0.5902,98.8562,100.8394,1.0052,538,801
S3,568,"PBPP3: beta(50, 20)",sigma_b0,1.8782,1.7782,0.5105,0.4393,1.2381,2.8617,1.0017,579,823
S3,568,"PBPP3: beta(50, 20)",beta0,100.1835,100.192,0.4782,0.4314,99.3745,100.938,1.0044,582,869
S3,568,"PBPP3: beta(50, 20)",sigma_b,1.4945,1.4075,0.4389,0.3719,0.9432,2.3172,1.0054,400,840
S3,569,"PBPP3: beta(1, 1)",a0,0.749,0.7471,0.1179,0.1188,0.5486,0.943,1.0015,1318,949
S3,569,"PBPP3: beta(1, 1)",sigma,1.0497,1.0458,0.0608,0.0611,0.9583,1.1556,1.0008,1466,1649
S3,569,"PBPP3: beta(1, 1)",beta00,100.3928,100.407,0.4948,0.4685,99.56,101.173,1.0141,455,886
S3,569,"PBPP3: beta(1, 1)",sigma_b0,1.4838,1.4077,0.4308,0.3661,0.9503,2.2467,1.0021,572,1055
S3,569,"PBPP3: beta(1, 1)",beta0,100.3282,100.32,0.4234,0.3795,99.6536,101.0384,1.0053,386,509
S3,569,"PBPP3: beta(1, 1)",sigma_b,1.2432,1.1881,0.3321,0.301,0.8018,1.8768,1.0135,615,1195
S3,569,"PBPP3: beta(5, 5)",a0,0.6566,0.6617,0.0955,0.0945,0.4986,0.8068,1.0024,1422,1497
S3,569,"PBPP3: beta(5, 5)",sigma,1.0548,1.0509,0.0642,0.0626,0.9557,1.1647,1.001,1629,1334
S3,569,"PBPP3: beta(5, 5)",beta00,100.3887,100.3945,0.5014,0.4277,99.6033,101.1972,1.0037,526,830
S3,569,"PBPP3: beta(5, 5)",sigma_b0,1.4887,1.4096,0.4381,0.3765,0.9345,2.2908,1.0099,498,757
S3,569,"PBPP3: beta(5, 5)",beta0,100.2844,100.2975,0.4215,0.3892,99.5882,100.943,1.0037,444,854
S3,569,"PBPP3: beta(5, 5)",sigma_b,1.2707,1.2131,0.3526,0.3107,0.819,1.9355,1.0025,439,877
S3,569,"PBPP3: beta(10, 10)",a0,0.6083,0.6117,0.0823,0.0845,0.4724,0.7365,1.0001,1651,1193
S3,569,"PBPP3: beta(10, 10)",sigma,1.0565,1.0553,0.0634,0.0628,0.9585,1.1659,1.001,1509,1413
S3,569,"PBPP3: beta(10, 10)",beta00,100.4427,100.454,0.4757,0.4351,99.6731,101.2484,1.005,457,944
S3,569,"PBPP3: beta(10, 10)",sigma_b0,1.4881,1.4093,0.4439,0.3788,0.9419,2.3339,0.9995,636,832
S3,569,"PBPP3: beta(10, 10)",beta0,100.3317,100.33,0.4301,0.401,99.6138,101.0252,1.0017,396,622
S3,569,"PBPP3: beta(10, 10)",sigma_b,1.2906,1.2218,0.3783,0.3163,0.8254,2.0048,1.0014,490,823
S3,569,"PBPP3: beta(50, 20)",a0,0.721,0.7224,0.0495,0.048,0.6401,0.8004,1.0001,1851,1120
S3,569,"PBPP3: beta(50, 20)",sigma,1.0491,1.0477,0.0585,0.0585,0.9581,1.151,1.0008,1510,1229
S3,569,"PBPP3: beta(50, 20)",beta00,100.4414,100.4275,0.4789,0.447,99.6712,101.259,1.0037,499,762
S3,569,"PBPP3: beta(50, 20)",sigma_b0,1.4991,1.4167,0.4457,0.3745,0.9397,2.3136,1.0031,512,672
S3,569,"PBPP3: beta(50, 20)",beta0,100.3568,100.362,0.4135,0.3766,99.6923,100.995,1.0016,482,735
S3,569,"PBPP3: beta(50, 20)",sigma_b,1.2684,1.2067,0.3668,0.308,0.7941,1.9319,1.0015,404,845
S3,570,"PBPP3: beta(1, 1)",a0,0.7469,0.7564,0.1324,0.1387,0.5104,0.9487,1.0003,1132,824
S3,570,"PBPP3: beta(1, 1)",sigma,1.1534,1.1499,0.0682,0.0683,1.0515,1.2667,1.0008,1567,1432
S3,570,"PBPP3: beta(1, 1)",beta00,101.3639,101.38,0.3864,0.3492,100.7178,101.9731,1.003,582,843
S3,570,"PBPP3: beta(1, 1)",sigma_b0,1.1656,1.1183,0.3582,0.3386,0.6959,1.8468,1.0003,503,836
S3,570,"PBPP3: beta(1, 1)",beta0,99.743,99.7436,0.5841,0.5433,98.7876,100.7191,1.0085,509,653
S3,570,"PBPP3: beta(1, 1)",sigma_b,1.8478,1.7627,0.4866,0.4419,1.22,2.7532,1.0025,489,857
S3,570,"PBPP3: beta(5, 5)",a0,0.6397,0.6448,0.1067,0.1077,0.4529,0.8032,0.9999,1330,1166
S3,570,"PBPP3: beta(5, 5)",sigma,1.1584,1.1561,0.07,0.0687,1.0512,1.2774,1.0018,1574,1246
S3,570,"PBPP3: beta(5, 5)",beta00,101.3738,101.387,0.3938,0.3632,100.747,102.012,1.0017,543,880
S3,570,"PBPP3: beta(5, 5)",sigma_b0,1.1321,1.0743,0.3611,0.3229,0.6605,1.7954,1.0066,497,749
S3,570,"PBPP3: beta(5, 5)",beta0,99.7399,99.7374,0.5495,0.5257,98.8382,100.634,1.0063,339,625
S3,570,"PBPP3: beta(5, 5)",sigma_b,1.7968,1.7078,0.4859,0.4237,1.163,2.7075,1.0036,619,877
S3,570,"PBPP3: beta(10, 10)",a0,0.5919,0.5958,0.0913,0.0884,0.4343,0.7335,1.0023,1308,1190
S3,570,"PBPP3: beta(10, 10)",sigma,1.1624,1.1578,0.0747,0.0751,1.0509,1.2925,1.0004,1472,1425
S3,570,"PBPP3: beta(10, 10)",beta00,101.3772,101.388,0.3986,0.3692,100.7129,102.014,1.0047,578,639
S3,570,"PBPP3: beta(10, 10)",sigma_b0,1.104,1.0442,0.3693,0.3188,0.6191,1.7715,0.9997,498,859
S3,570,"PBPP3: beta(10, 10)",beta0,99.7592,99.7547,0.5478,0.5197,98.9034,100.6882,1.0019,417,799
S3,570,"PBPP3: beta(10, 10)",sigma_b,1.8151,1.7306,0.4835,0.4101,1.1841,2.7138,1.0017,703,919
S3,570,"PBPP3: beta(50, 20)",a0,0.7225,0.724,0.0491,0.0499,0.6416,0.8014,1.0013,1697,1249
S3,570,"PBPP3: beta(50, 20)",sigma,1.1531,1.1505,0.0663,0.066,1.0499,1.2683,1.0002,1437,1417
S3,570,"PBPP3: beta(50, 20)",beta00,101.4114,101.4045,0.3892,0.3595,100.783,102.0532,1.0013,709,881
S3,570,"PBPP3: beta(50, 20)",sigma_b0,1.1583,1.0901,0.3591,0.3049,0.7136,1.8736,1.0007,547,1071
S3,570,"PBPP3: beta(50, 20)",beta0,99.7395,99.721,0.584,0.5159,98.807,100.7551,1.0101,326,568
S3,570,"PBPP3: beta(50, 20)",sigma_b,1.8257,1.746,0.4846,0.4188,1.1779,2.7582,1.0046,485,722
S3,571,"PBPP3: beta(1, 1)",a0,0.7518,0.759,0.127,0.1375,0.534,0.9456,1.0008,1099,942
S3,571,"PBPP3: beta(1, 1)",sigma,1.094,1.0914,0.0633,0.0616,0.9944,1.2028,1.0016,1417,1461
S3,571,"PBPP3: beta(1, 1)",beta00,99.855,99.862,0.4886,0.4597,99.0803,100.655,1.0005,507,750
S3,571,"PBPP3: beta(1, 1)",sigma_b0,1.4921,1.4188,0.418,0.3605,0.9548,2.3059,1.0004,620,748
S3,571,"PBPP3: beta(1, 1)",beta0,100.5131,100.52,0.5097,0.4774,99.6733,101.3562,1.0013,532,710
S3,571,"PBPP3: beta(1, 1)",sigma_b,1.694,1.6099,0.4768,0.3877,1.0913,2.5427,1.0021,551,682
S3,571,"PBPP3: beta(5, 5)",a0,0.6512,0.6546,0.1021,0.1049,0.4786,0.8134,1.0027,1405,1158
S3,571,"PBPP3: beta(5, 5)",sigma,1.1013,1.0978,0.064,0.0644,1.0027,1.2105,0.9998,1427,1232
S3,571,"PBPP3: beta(5, 5)",beta00,99.8243,99.8261,0.5189,0.5056,98.9715,100.676,1.0024,374,744
S3,571,"PBPP3: beta(5, 5)",sigma_b0,1.4757,1.4144,0.4257,0.3526,0.9224,2.224,1.001,619,1022
S3,571,"PBPP3: beta(5, 5)",beta0,100.4574,100.4795,0.5278,0.4974,99.5502,101.3051,1,340,751
S3,571,"PBPP3: beta(5, 5)",sigma_b,1.7257,1.6339,0.4935,0.416,1.1396,2.6188,1.0041,517,931
S3,571,"PBPP3: beta(10, 10)",a0,0.6047,0.6072,0.0864,0.0873,0.457,0.7461,1.0017,1428,1145
S3,571,"PBPP3: beta(10, 10)",sigma,1.1056,1.1033,0.0666,0.067,1.0062,1.2182,1.0014,1363,1323
S3,571,"PBPP3: beta(10, 10)",beta00,99.8104,99.81,0.4842,0.4606,99.0298,100.6121,1.0018,572,503
S3,571,"PBPP3: beta(10, 10)",sigma_b0,1.4467,1.378,0.4241,0.3604,0.9119,2.1841,1.0013,608,833
S3,571,"PBPP3: beta(10, 10)",beta0,100.5235,100.528,0.5152,0.4618,99.6535,101.3641,1.0039,515,662
S3,571,"PBPP3: beta(10, 10)",sigma_b,1.6954,1.6216,0.4639,0.4129,1.0854,2.5292,1.0049,537,1071
S3,571,"PBPP3: beta(50, 20)",a0,0.7213,0.7235,0.0475,0.0474,0.6395,0.7956,1.0032,1860,1438
S3,571,"PBPP3: beta(50, 20)",sigma,1.0949,1.0918,0.0618,0.058,0.9973,1.2014,0.9999,1529,1165
S3,571,"PBPP3: beta(50, 20)",beta00,99.8369,99.8293,0.4842,0.4469,99.075,100.6411,1.0006,502,685
S3,571,"PBPP3: beta(50, 20)",sigma_b0,1.4583,1.3834,0.4056,0.3431,0.934,2.2705,1.0016,560,987
S3,571,"PBPP3: beta(50, 20)",beta0,100.5163,100.518,0.5578,0.5441,99.6188,101.405,1.0021,525,723
S3,571,"PBPP3: beta(50, 20)",sigma_b,1.6775,1.6043,0.4363,0.3778,1.1011,2.5108,1.0006,635,854
S3,572,"PBPP3: beta(1, 1)",a0,0.7192,0.7347,0.1539,0.1485,0.4315,0.9444,1.0071,891,808
S3,572,"PBPP3: beta(1, 1)",sigma,1.0848,1.0799,0.0656,0.0632,0.987,1.197,1.0044,1036,1365
S3,572,"PBPP3: beta(1, 1)",beta00,100.3305,100.323,0.2845,0.2698,99.8632,100.8031,1.0045,956,1183
S3,572,"PBPP3: beta(1, 1)",sigma_b0,0.7928,0.749,0.3128,0.2597,0.3698,1.3772,1.0074,503,911
S3,572,"PBPP3: beta(1, 1)",beta0,100.631,100.619,0.6197,0.5664,99.6535,101.6432,0.9998,452,772
S3,572,"PBPP3: beta(1, 1)",sigma_b,1.931,1.848,0.5015,0.4467,1.2955,2.87,1.0003,600,1052
S3,572,"PBPP3: beta(5, 5)",a0,0.612,0.6177,0.113,0.1132,0.4179,0.7859,1.0045,1393,1395
S3,572,"PBPP3: beta(5, 5)",sigma,1.0993,1.093,0.0703,0.0676,0.9935,1.221,1.0064,1655,1294
S3,572,"PBPP3: beta(5, 5)",beta00,100.3354,100.333,0.2754,0.255,99.8787,100.792,1.0018,961,953
S3,572,"PBPP3: beta(5, 5)",sigma_b0,0.721,0.6882,0.2958,0.2487,0.2987,1.2428,1.0004,575,446
S3,572,"PBPP3: beta(5, 5)",beta0,100.6449,100.624,0.6137,0.5641,99.6624,101.6492,1.0061,528,770
S3,572,"PBPP3: beta(5, 5)",sigma_b,1.9453,1.8451,0.5358,0.4553,1.259,2.9799,1.0081,556,936
S3,572,"PBPP3: beta(10, 10)",a0,0.5659,0.5674,0.096,0.1008,0.4043,0.7171,1.0037,1684,1298
S3,572,"PBPP3: beta(10, 10)",sigma,1.1043,1.1016,0.07,0.0693,0.996,1.2225,1.0002,1808,1240
S3,572,"PBPP3: beta(10, 10)",beta00,100.3522,100.357,0.2798,0.255,99.8865,100.793,1.0016,1143,1336
S3,572,"PBPP3: beta(10, 10)",sigma_b0,0.7026,0.6712,0.2936,0.2736,0.2919,1.2347,1.0017,591,639
S3,572,"PBPP3: beta(10, 10)",beta0,100.6673,100.679,0.6206,0.5634,99.6527,101.67,1.0028,514,940
S3,572,"PBPP3: beta(10, 10)",sigma_b,1.9478,1.8652,0.5173,0.4624,1.2865,2.8729,1.0003,572,958
S3,572,"PBPP3: beta(50, 20)",a0,0.717,0.7193,0.0498,0.0506,0.6334,0.7934,1.0009,1881,1323
S3,572,"PBPP3: beta(50, 20)",sigma,1.0868,1.0831,0.0642,0.0629,0.9849,1.1995,1.0022,1733,1499
S3,572,"PBPP3: beta(50, 20)",beta00,100.3432,100.337,0.2929,0.2743,99.8682,100.807,1.0037,708,720
S3,572,"PBPP3: beta(50, 20)",sigma_b0,0.7665,0.7234,0.3015,0.2419,0.3749,1.306,1.009,392,564
S3,572,"PBPP3: beta(50, 20)",beta0,100.6414,100.6675,0.5903,0.5626,99.5954,101.578,1.004,493,809
S3,572,"PBPP3: beta(50, 20)",sigma_b,1.8855,1.7851,0.4837,0.4176,1.25,2.8691,1.0082,705,1055
S3,573,"PBPP3: beta(1, 1)",a0,0.6991,0.7009,0.1164,0.1189,0.4961,0.8896,1.0051,1010,764
S3,573,"PBPP3: beta(1, 1)",sigma,1.1396,1.136,0.0692,0.0705,1.0341,1.2608,1.0029,1168,1177
S3,573,"PBPP3: beta(1, 1)",beta00,99.7139,99.6978,0.6448,0.5847,98.7063,100.822,1.0049,456,551
S3,573,"PBPP3: beta(1, 1)",sigma_b0,2.0122,1.9337,0.52,0.4459,1.3377,2.9497,1.001,683,905
S3,573,"PBPP3: beta(1, 1)",beta0,100.0047,99.9776,0.5427,0.4918,99.1227,100.922,1.0058,444,727
S3,573,"PBPP3: beta(1, 1)",sigma_b,1.654,1.5804,0.4223,0.3849,1.0956,2.4614,1.0054,569,1082
S3,573,"PBPP3: beta(5, 5)",a0,0.6315,0.6341,0.094,0.092,0.471,0.7823,1.0017,1156,1045
S3,573,"PBPP3: beta(5, 5)",sigma,1.1447,1.1414,0.0684,0.0718,1.0411,1.2607,1.0014,1182,1177
S3,573,"PBPP3: beta(5, 5)",beta00,99.653,99.6575,0.6405,0.5901,98.6096,100.703,1.0032,461,498
S3,573,"PBPP3: beta(5, 5)",sigma_b0,2.0193,1.92,0.5471,0.4648,1.3434,3.0852,1.0021,523,837
S3,573,"PBPP3: beta(5, 5)",beta0,100.0258,100.0315,0.533,0.5197,99.1657,100.919,1.0023,490,780
S3,573,"PBPP3: beta(5, 5)",sigma_b,1.6499,1.5716,0.4468,0.3859,1.0631,2.4949,1.0039,452,830
