name,run,scenario,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
S5,312,"PBPP3: beta(50, 20)",sigma_b,1.4621,1.4001,0.5093,0.4561,0.7471,2.3985,1.0036,807,1101
S5,313,"PBPP3: beta(1, 1)",a0,0,0,0,0,0,1e-04,1.0029,2075,1074
S5,313,"PBPP3: beta(1, 1)",sigma,0.2002,0.1994,0.0148,0.0151,0.1774,0.2265,1.0038,2439,1610
S5,313,"PBPP3: beta(1, 1)",beta00,100.3688,100.3755,2.4189,2.003,96.527,104.1606,1.0046,2388,1231
S5,313,"PBPP3: beta(1, 1)",sigma_b0,1.888,1.391,1.8137,1.3091,0.1009,5.1843,1.0007,2315,1033
S5,313,"PBPP3: beta(1, 1)",beta0,100.5383,100.546,0.4728,0.4455,99.7642,101.3263,1.002,346,608
S5,313,"PBPP3: beta(1, 1)",sigma_b,1.528,1.448,0.4047,0.3351,1.0318,2.2948,1.0025,446,704
S5,313,"PBPP3: beta(5, 5)",a0,3e-04,2e-04,1e-04,1e-04,1e-04,5e-04,1.002,2290,1436
S5,313,"PBPP3: beta(5, 5)",sigma,0.2094,0.2087,0.017,0.0164,0.1844,0.2395,1.0006,2433,1592
S5,313,"PBPP3: beta(5, 5)",beta00,100.6931,100.685,1.3033,1.2277,98.4813,102.8044,1.0014,2479,1069
S5,313,"PBPP3: beta(5, 5)",sigma_b0,1.1148,0.9215,0.8798,0.8045,0.0995,2.7637,1.0019,1387,917
S5,313,"PBPP3: beta(5, 5)",beta0,100.4927,100.5095,0.5591,0.4804,99.5537,101.392,1.0021,293,365
S5,313,"PBPP3: beta(5, 5)",sigma_b,1.5408,1.4601,0.4105,0.3535,1.0351,2.3192,0.9995,442,944
S5,313,"PBPP3: beta(10, 10)",a0,6e-04,6e-04,2e-04,2e-04,3e-04,0.0011,1.0001,2239,1579
S5,313,"PBPP3: beta(10, 10)",sigma,0.2252,0.2243,0.0204,0.0207,0.1939,0.2611,1.0004,2121,1722
S5,313,"PBPP3: beta(10, 10)",beta00,100.824,100.826,0.8969,0.8443,99.3468,102.2753,1,2864,1419
S5,313,"PBPP3: beta(10, 10)",sigma_b0,0.855,0.6871,0.694,0.6128,0.0781,2.2247,1.0003,1488,922
S5,313,"PBPP3: beta(10, 10)",beta0,100.5552,100.553,0.4949,0.4544,99.743,101.3111,1.0007,701,971
S5,313,"PBPP3: beta(10, 10)",sigma_b,1.5595,1.4878,0.3974,0.3428,1.0554,2.2995,1.0021,806,1075
S5,313,"PBPP3: beta(50, 20)",a0,0.6433,0.6452,0.0647,0.067,0.5352,0.7444,1.0019,1644,1390
S5,313,"PBPP3: beta(50, 20)",sigma,2.5294,2.5195,0.1666,0.1681,2.2758,2.8203,1.0002,1407,1500
S5,313,"PBPP3: beta(50, 20)",beta00,100.9743,100.9805,0.4291,0.4085,100.2736,101.698,1.0001,2041,1461
S5,313,"PBPP3: beta(50, 20)",sigma_b0,0.8316,0.7716,0.5165,0.4922,0.109,1.7685,1.0019,718,946
S5,313,"PBPP3: beta(50, 20)",beta0,100.5329,100.547,0.4864,0.4552,99.6968,101.3111,1.0002,1072,1294
S5,313,"PBPP3: beta(50, 20)",sigma_b,1.2365,1.1848,0.482,0.4262,0.5353,2.0868,1.0016,647,754
S5,314,"PBPP3: beta(1, 1)",a0,0,0,0,0,0,1e-04,1.0004,1661,969
S5,314,"PBPP3: beta(1, 1)",sigma,0.1925,0.1916,0.0142,0.0139,0.1709,0.2177,1.0008,2441,1336
S5,314,"PBPP3: beta(1, 1)",beta00,99.883,99.9666,2.6202,2.0955,96.0741,103.7402,1.0036,2204,821
S5,314,"PBPP3: beta(1, 1)",sigma_b0,1.8933,1.4538,1.794,1.3815,0.1292,5.2417,1.0007,1986,1235
S5,314,"PBPP3: beta(1, 1)",beta0,100.8102,100.8125,0.4718,0.4292,100.046,101.5771,1.0063,202,392
S5,314,"PBPP3: beta(1, 1)",sigma_b,1.4232,1.3496,0.3912,0.3126,0.9589,2.1247,1.0041,464,878
S5,314,"PBPP3: beta(5, 5)",a0,2e-04,2e-04,1e-04,1e-04,1e-04,5e-04,1.0005,2159,1113
S5,314,"PBPP3: beta(5, 5)",sigma,0.2031,0.2017,0.0164,0.0156,0.1778,0.2317,1.0016,2347,1393
S5,314,"PBPP3: beta(5, 5)",beta00,99.9118,99.8844,1.2946,1.1746,97.7573,102.0934,1.0019,2299,1506
S5,314,"PBPP3: beta(5, 5)",sigma_b0,1.1851,0.9531,0.9664,0.7995,0.1227,2.9923,0.9998,1833,1015
S5,314,"PBPP3: beta(5, 5)",beta0,100.7775,100.786,0.4583,0.4448,100.045,101.52,1.007,363,606
S5,314,"PBPP3: beta(5, 5)",sigma_b,1.4123,1.337,0.3776,0.3031,0.9605,2.1037,1.0016,627,709
S5,314,"PBPP3: beta(10, 10)",a0,6e-04,6e-04,2e-04,2e-04,3e-04,0.001,1.0002,2358,1337
S5,314,"PBPP3: beta(10, 10)",sigma,0.2169,0.2157,0.0193,0.0178,0.1872,0.2513,1.0003,2522,1603
S5,314,"PBPP3: beta(10, 10)",beta00,99.9133,99.9224,0.9232,0.9025,98.4088,101.4552,1.0065,2580,1433
S5,314,"PBPP3: beta(10, 10)",sigma_b0,0.937,0.7613,0.7386,0.6908,0.0637,2.4014,1.0009,1582,1078
S5,314,"PBPP3: beta(10, 10)",beta0,100.7543,100.7595,0.438,0.4107,100.026,101.498,1.0081,452,663
S5,314,"PBPP3: beta(10, 10)",sigma_b,1.4505,1.38,0.405,0.3294,0.9445,2.1772,1.0017,576,892
S5,314,"PBPP3: beta(50, 20)",a0,0.6519,0.6548,0.0615,0.0595,0.5459,0.7481,1.0014,2459,1637
S5,314,"PBPP3: beta(50, 20)",sigma,2.4095,2.4028,0.1612,0.1606,2.151,2.6852,1.0008,1664,1607
S5,314,"PBPP3: beta(50, 20)",beta00,99.9342,99.9224,0.5891,0.5615,99.0043,100.9383,1.0032,998,1107
S5,314,"PBPP3: beta(50, 20)",sigma_b0,1.6078,1.5402,0.5933,0.5036,0.766,2.6716,1.0011,779,703
S5,314,"PBPP3: beta(50, 20)",beta0,100.7781,100.7725,0.4503,0.4144,100.03,101.5131,1.0007,1016,1214
S5,314,"PBPP3: beta(50, 20)",sigma_b,1.1251,1.083,0.4534,0.415,0.4693,1.9655,0.9994,816,953
S5,315,"PBPP3: beta(1, 1)",a0,0,0,0,0,0,1e-04,1,1774,1053
S5,315,"PBPP3: beta(1, 1)",sigma,0.1706,0.1699,0.0134,0.0129,0.1498,0.1942,1.0003,2159,1468
S5,315,"PBPP3: beta(1, 1)",beta00,100.15,100.088,2.5755,2.2608,96.0216,104.3165,1.0032,1557,911
S5,315,"PBPP3: beta(1, 1)",sigma_b0,1.9051,1.4797,1.6933,1.3389,0.1534,5.1312,0.9998,2009,906
S5,315,"PBPP3: beta(1, 1)",beta0,100.0212,100.052,0.5207,0.5463,99.1269,100.7901,1.1581,10,72
S5,315,"PBPP3: beta(1, 1)",sigma_b,1.4383,1.3675,0.4075,0.3391,0.9152,2.203,1.0903,20,124
S5,315,"PBPP3: beta(5, 5)",a0,2e-04,2e-04,1e-04,1e-04,1e-04,3e-04,1.0023,1816,1147
S5,315,"PBPP3: beta(5, 5)",sigma,0.179,0.1781,0.0143,0.014,0.1573,0.2038,1.0018,1719,1449
S5,315,"PBPP3: beta(5, 5)",beta00,100.5265,100.507,1.3325,1.2168,98.3921,102.6945,1.0027,1918,1324
S5,315,"PBPP3: beta(5, 5)",sigma_b0,1.1393,0.9395,0.9405,0.8216,0.0938,2.8991,1.0016,1953,1208
S5,315,"PBPP3: beta(5, 5)",beta0,100.1611,100.16,0.4396,0.4451,99.4455,100.886,1.0047,223,513
S5,315,"PBPP3: beta(5, 5)",sigma_b,1.3992,1.322,0.3823,0.3161,0.9326,2.1287,1.0007,493,1004
S5,315,"PBPP3: beta(10, 10)",a0,4e-04,4e-04,2e-04,1e-04,2e-04,7e-04,1.0003,1940,1243
S5,315,"PBPP3: beta(10, 10)",sigma,0.192,0.1904,0.0167,0.0166,0.1673,0.2221,0.9994,1778,1434
S5,315,"PBPP3: beta(10, 10)",beta00,100.5686,100.569,0.9343,0.9327,99.0177,102.0802,0.9998,2798,1273
S5,315,"PBPP3: beta(10, 10)",sigma_b0,0.9423,0.7795,0.7518,0.6374,0.08,2.4098,1.0009,1781,1298
S5,315,"PBPP3: beta(10, 10)",beta0,100.2168,100.19,0.4458,0.4092,99.5375,100.954,1.0047,331,547
S5,315,"PBPP3: beta(10, 10)",sigma_b,1.4024,1.3293,0.3857,0.328,0.928,2.1436,0.9995,548,1008
S5,315,"PBPP3: beta(50, 20)",a0,0.6488,0.6523,0.0637,0.0652,0.542,0.7512,1.0007,2064,1551
S5,315,"PBPP3: beta(50, 20)",sigma,2.5362,2.5329,0.1682,0.1592,2.2655,2.8205,1,1639,1339
S5,315,"PBPP3: beta(50, 20)",beta00,100.6636,100.677,0.5174,0.4818,99.8042,101.4981,1.0007,1210,1169
S5,315,"PBPP3: beta(50, 20)",sigma_b0,1.3142,1.2488,0.5919,0.5461,0.4448,2.3177,1.0008,707,737
S5,315,"PBPP3: beta(50, 20)",beta0,100.1947,100.2,0.4313,0.4043,99.4568,100.901,0.9999,1293,1126
S5,315,"PBPP3: beta(50, 20)",sigma_b,1.0466,0.9932,0.4575,0.4247,0.3762,1.8342,1.003,693,607
S5,316,"PBPP3: beta(1, 1)",a0,0,0,0,0,0,1e-04,1.0008,1739,1068
S5,316,"PBPP3: beta(1, 1)",sigma,0.2061,0.2051,0.0156,0.0152,0.1819,0.2341,0.9993,2218,1353
S5,316,"PBPP3: beta(1, 1)",beta00,99.9375,99.9502,2.477,2.1392,96.1213,103.9777,1.0004,1933,1049
S5,316,"PBPP3: beta(1, 1)",sigma_b0,1.9306,1.4877,1.7546,1.383,0.1325,5.2586,1.0014,1840,922
S5,316,"PBPP3: beta(1, 1)",beta0,100.6389,100.653,0.5574,0.5056,99.7223,101.4781,1.0045,321,555
S5,316,"PBPP3: beta(1, 1)",sigma_b,1.6703,1.5958,0.4258,0.3817,1.129,2.4978,1.0042,450,767
S5,316,"PBPP3: beta(5, 5)",a0,2e-04,2e-04,1e-04,1e-04,1e-04,4e-04,1.0031,1944,1382
S5,316,"PBPP3: beta(5, 5)",sigma,0.2162,0.2149,0.0172,0.0166,0.1905,0.2467,1.0002,2769,1441
S5,316,"PBPP3: beta(5, 5)",beta00,99.969,99.9707,1.3584,1.2562,97.7165,102.2251,1.0022,2376,1389
S5,316,"PBPP3: beta(5, 5)",sigma_b0,1.1193,0.8864,0.9368,0.8239,0.0639,2.9576,0.9999,1017,743
S5,316,"PBPP3: beta(5, 5)",beta0,100.6545,100.657,0.546,0.5174,99.7738,101.5114,1.0122,356,570
S5,316,"PBPP3: beta(5, 5)",sigma_b,1.6996,1.6298,0.4362,0.4001,1.1312,2.4924,1.0023,394,950
S5,316,"PBPP3: beta(10, 10)",a0,6e-04,5e-04,2e-04,2e-04,3e-04,9e-04,0.9998,2273,1606
S5,316,"PBPP3: beta(10, 10)",sigma,0.232,0.2312,0.0197,0.0196,0.2016,0.266,1.0023,1945,1274
S5,316,"PBPP3: beta(10, 10)",beta00,99.9681,99.9605,0.9966,0.9629,98.3149,101.6041,0.9999,2157,1264
S5,316,"PBPP3: beta(10, 10)",sigma_b0,0.8886,0.7137,0.7417,0.6458,0.0564,2.3249,1.0013,1626,786
S5,316,"PBPP3: beta(10, 10)",beta0,100.7031,100.703,0.571,0.5352,99.7421,101.664,1.0044,367,582
S5,316,"PBPP3: beta(10, 10)",sigma_b,1.6695,1.6068,0.4221,0.3751,1.1176,2.4335,1.0008,435,744
S5,316,"PBPP3: beta(50, 20)",a0,0.6399,0.6417,0.066,0.0647,0.5263,0.7456,1.0025,1759,1391
S5,316,"PBPP3: beta(50, 20)",sigma,2.7477,2.742,0.1861,0.1746,2.4488,3.0651,1.0024,1464,1274
S5,316,"PBPP3: beta(50, 20)",beta00,99.9732,99.9788,0.4486,0.424,99.243,100.6841,1.0018,1999,1325
S5,316,"PBPP3: beta(50, 20)",sigma_b0,0.7611,0.7134,0.4968,0.4913,0.0951,1.5959,1.0016,699,1214
S5,316,"PBPP3: beta(50, 20)",beta0,100.6593,100.661,0.4967,0.4641,99.8213,101.4494,0.9998,1199,1250
S5,316,"PBPP3: beta(50, 20)",sigma_b,1.3357,1.2839,0.5009,0.4562,0.6347,2.2109,1.0013,576,542
S5,317,"PBPP3: beta(1, 1)",a0,0,0,0,0,0,1e-04,1.0001,2046,1334
S5,317,"PBPP3: beta(1, 1)",sigma,0.1982,0.1966,0.0153,0.0153,0.1754,0.2258,1.001,2140,1505
S5,317,"PBPP3: beta(1, 1)",beta00,100.2713,100.208,2.6092,2.2676,96.1056,104.3551,1.0002,3156,1127
S5,317,"PBPP3: beta(1, 1)",sigma_b0,1.9873,1.53,1.8647,1.3771,0.1521,5.5101,1.0076,1822,929
S5,317,"PBPP3: beta(1, 1)",beta0,100.503,100.501,0.4602,0.4455,99.759,101.267,1.0044,355,631
S5,317,"PBPP3: beta(1, 1)",sigma_b,1.4834,1.4229,0.3901,0.343,0.9814,2.197,1.0014,473,671
S5,317,"PBPP3: beta(5, 5)",a0,2e-04,2e-04,1e-04,1e-04,1e-04,4e-04,1.0011,2636,1685
S5,317,"PBPP3: beta(5, 5)",sigma,0.208,0.207,0.0167,0.0159,0.183,0.2381,0.9996,2490,1267
S5,317,"PBPP3: beta(5, 5)",beta00,100.6751,100.6245,1.4078,1.2899,98.3761,102.9874,1.0002,3657,1447
S5,317,"PBPP3: beta(5, 5)",sigma_b0,1.2158,0.9575,1.0131,0.8864,0.0887,3.2777,1.0024,1529,745
S5,317,"PBPP3: beta(5, 5)",beta0,100.4959,100.4875,0.4953,0.4722,99.7254,101.3251,1.0103,325,641
S5,317,"PBPP3: beta(5, 5)",sigma_b,1.4999,1.4336,0.4015,0.3657,0.9846,2.24,0.9999,690,1115
S5,317,"PBPP3: beta(10, 10)",a0,5e-04,5e-04,2e-04,2e-04,2e-04,9e-04,0.9994,2341,1607
S5,317,"PBPP3: beta(10, 10)",sigma,0.2236,0.2224,0.0194,0.0186,0.1938,0.2573,1,1898,1615
S5,317,"PBPP3: beta(10, 10)",beta00,100.7562,100.732,1.0132,0.9978,99.1091,102.4853,0.9994,2637,1526
S5,317,"PBPP3: beta(10, 10)",sigma_b0,1.0561,0.9036,0.7949,0.7614,0.1039,2.6179,1.0033,1516,1277
S5,317,"PBPP3: beta(10, 10)",beta0,100.4644,100.4715,0.4883,0.4692,99.6522,101.264,1.0076,369,638
S5,317,"PBPP3: beta(10, 10)",sigma_b,1.4936,1.4287,0.3979,0.3465,0.9948,2.2111,1.0066,473,939
S5,317,"PBPP3: beta(50, 20)",a0,0.6564,0.6584,0.0634,0.0657,0.5488,0.7548,1.001,2311,1693
S5,317,"PBPP3: beta(50, 20)",sigma,2.6535,2.6467,0.1696,0.1732,2.3854,2.9397,1.0008,1684,1439
S5,317,"PBPP3: beta(50, 20)",beta00,100.8548,100.846,0.6863,0.6649,99.7492,102.0083,1.0011,920,1109
S5,317,"PBPP3: beta(50, 20)",sigma_b0,1.9556,1.86,0.6204,0.5878,1.1252,3.0996,1.0009,530,982
S5,317,"PBPP3: beta(50, 20)",beta0,100.4946,100.4975,0.4601,0.4262,99.7332,101.256,1.0032,1122,1095
S5,317,"PBPP3: beta(50, 20)",sigma_b,1.0913,1.0567,0.4929,0.4614,0.3385,1.9426,1.0048,591,570
S5,318,"PBPP3: beta(1, 1)",a0,0,0,0,0,0,1e-04,0.9993,1596,1299
S5,318,"PBPP3: beta(1, 1)",sigma,0.2024,0.2012,0.0155,0.0154,0.1785,0.2291,1.0021,2229,1526
S5,318,"PBPP3: beta(1, 1)",beta00,100.1431,100.1475,2.2473,1.8789,96.3989,103.7704,1.0005,2456,1014
S5,318,"PBPP3: beta(1, 1)",sigma_b0,1.845,1.4104,1.6913,1.2653,0.1474,4.969,1,2121,1247
S5,318,"PBPP3: beta(1, 1)",beta0,100.6124,100.614,0.5164,0.4885,99.7775,101.4763,1.0059,227,366
S5,318,"PBPP3: beta(1, 1)",sigma_b,1.7079,1.6441,0.4414,0.406,1.1186,2.5417,1.0135,495,868
S5,318,"PBPP3: beta(5, 5)",a0,3e-04,2e-04,1e-04,1e-04,1e-04,5e-04,1.0014,1884,1317
S5,318,"PBPP3: beta(5, 5)",sigma,0.2121,0.2114,0.0169,0.0162,0.1863,0.2418,1.0008,2392,1606
S5,318,"PBPP3: beta(5, 5)",beta00,100.2571,100.257,1.2947,1.1793,98.0815,102.342,0.9996,1822,1226
S5,318,"PBPP3: beta(5, 5)",sigma_b0,1.0616,0.8514,0.9326,0.7895,0.0608,2.8282,1.0017,1294,979
S5,318,"PBPP3: beta(5, 5)",beta0,100.5813,100.5905,0.5443,0.5004,99.6781,101.4251,1.0056,323,568
S5,318,"PBPP3: beta(5, 5)",sigma_b,1.7098,1.6251,0.4431,0.3725,1.1428,2.5392,1.0031,355,460
S5,318,"PBPP3: beta(10, 10)",a0,7e-04,6e-04,3e-04,2e-04,3e-04,0.0012,1.0019,1998,1509
S5,318,"PBPP3: beta(10, 10)",sigma,0.2285,0.2272,0.02,0.0201,0.1984,0.2639,1.0019,1692,1673
S5,318,"PBPP3: beta(10, 10)",beta00,100.2923,100.31,0.9037,0.8509,98.7731,101.7412,1.004,2718,1314
S5,318,"PBPP3: beta(10, 10)",sigma_b0,0.8302,0.6646,0.7053,0.6221,0.0683,2.2098,0.9998,1503,1105
S5,318,"PBPP3: beta(10, 10)",beta0,100.6247,100.611,0.5482,0.4767,99.7492,101.547,1.0019,318,529
S5,318,"PBPP3: beta(10, 10)",sigma_b,1.6947,1.6108,0.4458,0.3806,1.1402,2.5331,1.0039,460,753
S5,318,"PBPP3: beta(50, 20)",a0,0.6408,0.6433,0.0664,0.0687,0.5314,0.7471,1.0004,1982,1368
S5,318,"PBPP3: beta(50, 20)",sigma,2.4954,2.4889,0.1628,0.1645,2.2323,2.7726,1.002,1889,1573
S5,318,"PBPP3: beta(50, 20)",beta00,100.3308,100.331,0.3939,0.3781,99.6923,100.9711,1.0013,1929,1467
S5,318,"PBPP3: beta(50, 20)",sigma_b0,0.6342,0.5556,0.4425,0.4438,0.0613,1.4486,1.0021,708,1130
S5,318,"PBPP3: beta(50, 20)",beta0,100.5581,100.547,0.539,0.507,99.6655,101.4241,1.0013,854,1084
S5,318,"PBPP3: beta(50, 20)",sigma_b,1.4545,1.3886,0.5128,0.444,0.7749,2.3851,1.0002,743,1020
S5,319,"PBPP3: beta(1, 1)",a0,0,0,0,0,0,1e-04,1.0011,1860,975
S5,319,"PBPP3: beta(1, 1)",sigma,0.2009,0.1999,0.0153,0.015,0.1777,0.2279,1.0026,2495,1528
S5,319,"PBPP3: beta(1, 1)",beta00,100.2462,100.2165,3.1994,2.2654,96.1659,104.4372,1.0008,1084,624
S5,319,"PBPP3: beta(1, 1)",sigma_b0,1.9154,1.4224,1.7965,1.3065,0.1149,5.0634,0.9993,1684,829
S5,319,"PBPP3: beta(1, 1)",beta0,100.1293,100.135,0.4233,0.3922,99.4661,100.8081,1.0081,353,660
S5,319,"PBPP3: beta(1, 1)",sigma_b,1.3148,1.2655,0.339,0.3032,0.8746,1.9426,1.0047,513,966
S5,319,"PBPP3: beta(5, 5)",a0,2e-04,2e-04,1e-04,1e-04,1e-04,4e-04,0.9992,2511,1539
S5,319,"PBPP3: beta(5, 5)",sigma,0.2112,0.2101,0.0172,0.0168,0.1852,0.2423,1.0006,1900,1372
S5,319,"PBPP3: beta(5, 5)",beta00,100.4096,100.442,1.3572,1.3062,98.2129,102.5692,1.0002,2945,1427
S5,319,"PBPP3: beta(5, 5)",sigma_b0,1.2186,0.9839,1.0076,0.9197,0.0857,3.1277,1.0007,1475,739
S5,319,"PBPP3: beta(5, 5)",beta0,100.1744,100.174,0.4089,0.3702,99.5064,100.836,1.0018,553,785
S5,319,"PBPP3: beta(5, 5)",sigma_b,1.3151,1.2628,0.3534,0.3143,0.8656,1.9592,1.0088,479,857
S5,319,"PBPP3: beta(10, 10)",a0,5e-04,5e-04,2e-04,2e-04,3e-04,9e-04,0.9993,2255,1549
S5,319,"PBPP3: beta(10, 10)",sigma,0.2265,0.2246,0.0191,0.0188,0.1976,0.2581,1.0017,1966,1449
S5,319,"PBPP3: beta(10, 10)",beta00,100.5249,100.518,1.0243,1.0151,98.9117,102.1241,1.0009,3169,1529
S5,319,"PBPP3: beta(10, 10)",sigma_b0,0.9685,0.7821,0.7782,0.7094,0.0756,2.5263,0.9991,1773,1283
S5,319,"PBPP3: beta(10, 10)",beta0,100.1315,100.138,0.4272,0.3766,99.4683,100.8551,1.0044,424,621
S5,319,"PBPP3: beta(10, 10)",sigma_b,1.3195,1.25,0.3628,0.3046,0.8772,2.0118,1.0005,497,1095
S5,319,"PBPP3: beta(50, 20)",a0,0.6543,0.6557,0.0608,0.0633,0.5528,0.7495,1.0016,2384,1502
S5,319,"PBPP3: beta(50, 20)",sigma,2.6603,2.6551,0.1683,0.1706,2.3943,2.9457,1.0033,1626,1681
S5,319,"PBPP3: beta(50, 20)",beta00,100.6232,100.627,0.6166,0.5953,99.6038,101.642,1.0011,1170,1354
S5,319,"PBPP3: beta(50, 20)",sigma_b0,1.6779,1.5848,0.6012,0.5281,0.8296,2.7847,1.0027,605,583
S5,319,"PBPP3: beta(50, 20)",beta0,100.1485,100.1465,0.4064,0.3752,99.476,100.8242,1.0001,1516,1384
S5,319,"PBPP3: beta(50, 20)",sigma_b,0.862,0.8255,0.4603,0.4563,0.1577,1.6806,1.0011,531,542
S5,320,"PBPP3: beta(1, 1)",a0,0,0,0,0,0,1e-04,1.0017,1985,986
S5,320,"PBPP3: beta(1, 1)",sigma,0.2135,0.2127,0.0156,0.0154,0.1897,0.2408,1,1956,1271
S5,320,"PBPP3: beta(1, 1)",beta00,100.0858,100.025,2.3779,1.9481,96.4191,103.8128,1.0013,2716,1317
S5,320,"PBPP3: beta(1, 1)",sigma_b0,1.8493,1.465,1.5788,1.3209,0.1443,4.7318,1.0002,1569,1097
S5,320,"PBPP3: beta(1, 1)",beta0,99.6974,99.705,0.3617,0.3448,99.1202,100.2694,1.0032,613,830
S5,320,"PBPP3: beta(1, 1)",sigma_b,1.1006,1.0411,0.3093,0.2466,0.7207,1.6704,1.0034,501,792
S5,320,"PBPP3: beta(5, 5)",a0,3e-04,3e-04,2e-04,1e-04,1e-04,6e-04,0.9996,1873,1520
S5,320,"PBPP3: beta(5, 5)",sigma,0.2245,0.2235,0.0181,0.0178,0.1963,0.2552,0.9992,1854,1582
S5,320,"PBPP3: beta(5, 5)",beta00,99.9196,99.9484,1.2536,1.1821,97.8972,101.9992,1.0005,2008,1092
S5,320,"PBPP3: beta(5, 5)",sigma_b0,1.1657,0.9449,0.9331,0.851,0.0947,2.9248,1.0019,1555,1088
S5,320,"PBPP3: beta(5, 5)",beta0,99.6839,99.6906,0.3651,0.3183,99.099,100.2722,1.0052,419,627
S5,320,"PBPP3: beta(5, 5)",sigma_b,1.0874,1.0335,0.2994,0.2432,0.7249,1.6386,1.0043,491,617
S5,320,"PBPP3: beta(10, 10)",a0,7e-04,7e-04,3e-04,3e-04,4e-04,0.0012,1.0002,1643,1398
S5,320,"PBPP3: beta(10, 10)",sigma,0.2407,0.2396,0.0203,0.0196,0.2098,0.2763,1.001,1480,1010
S5,320,"PBPP3: beta(10, 10)",beta00,99.9496,99.9576,0.9042,0.8704,98.4978,101.445,1.0018,2223,1330
S5,320,"PBPP3: beta(10, 10)",sigma_b0,0.9695,0.7792,0.7749,0.7058,0.0807,2.461,1.0013,1128,953
S5,320,"PBPP3: beta(10, 10)",beta0,99.711,99.7128,0.3382,0.3046,99.1635,100.2511,1.0015,418,563
S5,320,"PBPP3: beta(10, 10)",sigma_b,1.1306,1.0768,0.3179,0.275,0.7317,1.7217,1.0044,517,829
S5,320,"PBPP3: beta(50, 20)",a0,0.6556,0.6588,0.0622,0.06,0.5457,0.7551,1.0017,1811,1182
S5,320,"PBPP3: beta(50, 20)",sigma,2.3713,2.3662,0.151,0.1428,2.1332,2.6272,1.0011,1590,1305
S5,320,"PBPP3: beta(50, 20)",beta00,99.9342,99.9236,0.6307,0.5965,98.8952,100.9621,1.0026,883,1160
S5,320,"PBPP3: beta(50, 20)",sigma_b0,1.7996,1.7136,0.5891,0.5084,0.9738,2.9368,1.0019,751,963
S5,320,"PBPP3: beta(50, 20)",beta0,99.715,99.7131,0.3379,0.2993,99.1728,100.303,0.9992,1780,1164
S5,320,"PBPP3: beta(50, 20)",sigma_b,0.6853,0.6503,0.3939,0.4053,0.1112,1.3741,0.9999,516,717
S5,321,"PBPP3: beta(1, 1)",a0,0,0,0,0,0,1e-04,1.001,2048,1430
S5,321,"PBPP3: beta(1, 1)",sigma,0.2073,0.2064,0.0164,0.0165,0.1818,0.2356,1.0032,3719,1160
S5,321,"PBPP3: beta(1, 1)",beta00,100.0371,100.112,2.5332,2.129,95.9557,104.1254,0.9997,2469,1037
S5,321,"PBPP3: beta(1, 1)",sigma_b0,1.9178,1.475,1.8371,1.3555,0.1269,5.1829,1.0013,1559,679
S5,321,"PBPP3: beta(1, 1)",beta0,100.5221,100.509,0.4397,0.4047,99.8316,101.2544,1.0056,344,500
S5,321,"PBPP3: beta(1, 1)",sigma_b,1.4159,1.3555,0.396,0.3201,0.9379,2.124,1.0061,602,988
S5,321,"PBPP3: beta(5, 5)",a0,2e-04,2e-04,1e-04,1e-04,1e-04,5e-04,0.9995,2583,1436
S5,321,"PBPP3: beta(5, 5)",sigma,0.218,0.2171,0.0178,0.0176,0.1901,0.2492,1.0023,2843,1540
S5,321,"PBPP3: beta(5, 5)",beta00,100.0997,100.126,1.3168,1.2478,97.8852,102.2203,1.0004,2467,1419
S5,321,"PBPP3: beta(5, 5)",sigma_b0,1.1786,0.9598,0.9436,0.8633,0.0996,3.0766,1.0003,1231,1121
S5,321,"PBPP3: beta(5, 5)",beta0,100.5873,100.551,0.4473,0.4092,99.9187,101.345,1.0061,71,121
S5,321,"PBPP3: beta(5, 5)",sigma_b,1.4172,1.3428,0.3917,0.3285,0.9546,2.149,1.0041,489,738
S5,321,"PBPP3: beta(10, 10)",a0,6e-04,6e-04,2e-04,2e-04,3e-04,0.001,1,2450,1686
S5,321,"PBPP3: beta(10, 10)",sigma,0.2336,0.2327,0.0198,0.0203,0.2045,0.2675,1.0004,2322,1692
S5,321,"PBPP3: beta(10, 10)",beta00,100.1938,100.1765,0.9813,0.9406,98.5747,101.8002,0.9996,2792,1237
S5,321,"PBPP3: beta(10, 10)",sigma_b0,0.9061,0.7447,0.7358,0.6672,0.0591,2.3466,1.0001,1543,724
S5,321,"PBPP3: beta(10, 10)",beta0,100.5587,100.537,0.4458,0.3973,99.8587,101.307,1.0075,332,615
S5,321,"PBPP3: beta(10, 10)",sigma_b,1.4231,1.3461,0.3957,0.333,0.9441,2.1705,1.0013,779,1178
S5,321,"PBPP3: beta(50, 20)",a0,0.6424,0.6412,0.0643,0.0634,0.5354,0.7462,1.0032,2094,1271
S5,321,"PBPP3: beta(50, 20)",sigma,2.7311,2.7294,0.1736,0.1687,2.4388,3.0131,0.9996,1801,1411
S5,321,"PBPP3: beta(50, 20)",beta00,100.211,100.2175,0.4608,0.4424,99.4203,100.943,1.0001,1824,1361
S5,321,"PBPP3: beta(50, 20)",sigma_b0,0.8954,0.8351,0.544,0.538,0.1336,1.8403,1.001,641,759
S5,321,"PBPP3: beta(50, 20)",beta0,100.5103,100.5215,0.413,0.3907,99.8215,101.17,1.0003,1279,1342
