name,run,scenario,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
S2,633,"PBPP3: beta(1, 1)",sigma_b0,1.6349,1.5738,0.4536,0.4154,1.0426,2.4291,1.0035,426,944
S2,633,"PBPP3: beta(1, 1)",beta0,100.0439,100.044,0.3402,0.3224,99.4722,100.6002,1.0041,493,850
S2,633,"PBPP3: beta(1, 1)",sigma_b,0.9926,0.9342,0.3037,0.2604,0.6003,1.5911,1.0056,398,643
S2,633,"PBPP3: beta(5, 5)",a0,0.6566,0.6575,0.098,0.0971,0.4907,0.8104,0.9997,1111,897
S2,633,"PBPP3: beta(5, 5)",sigma,1.1628,1.1591,0.0688,0.0687,1.0568,1.2839,1.0002,1570,1503
S2,633,"PBPP3: beta(5, 5)",beta00,100.4054,100.3895,0.5256,0.4811,99.5534,101.297,1.0019,456,706
S2,633,"PBPP3: beta(5, 5)",sigma_b0,1.6157,1.5552,0.4366,0.3819,1.0393,2.4679,1.0042,638,925
S2,633,"PBPP3: beta(5, 5)",beta0,100.0263,100.0325,0.3388,0.3151,99.4884,100.583,1.0024,479,739
S2,633,"PBPP3: beta(5, 5)",sigma_b,0.9904,0.9409,0.3232,0.2755,0.5843,1.5709,1.005,568,821
S2,633,"PBPP3: beta(10, 10)",a0,0.6049,0.6069,0.0832,0.0847,0.4636,0.7398,1.0005,1672,1413
S2,633,"PBPP3: beta(10, 10)",sigma,1.1624,1.16,0.07,0.0704,1.0541,1.2805,1.0061,2074,1503
S2,633,"PBPP3: beta(10, 10)",beta00,100.4202,100.4285,0.5452,0.4663,99.5402,101.2931,1.0003,469,569
S2,633,"PBPP3: beta(10, 10)",sigma_b0,1.61,1.5375,0.4627,0.4052,1.0189,2.4441,1.0094,322,761
S2,633,"PBPP3: beta(10, 10)",beta0,100.0125,100.0155,0.355,0.329,99.4247,100.6001,1.0045,519,896
S2,633,"PBPP3: beta(10, 10)",sigma_b,1.0329,0.9815,0.3253,0.2728,0.6164,1.5914,1,572,1025
S2,633,"PBPP3: beta(50, 20)",a0,0.7221,0.7236,0.0493,0.0485,0.638,0.8015,0.9994,2233,1796
S2,633,"PBPP3: beta(50, 20)",sigma,1.163,1.1594,0.0685,0.0681,1.0566,1.2794,1.0042,2170,1458
S2,633,"PBPP3: beta(50, 20)",beta00,100.4302,100.4335,0.5834,0.5478,99.4935,101.3552,1.0013,450,649
S2,633,"PBPP3: beta(50, 20)",sigma_b0,1.6866,1.5946,0.4835,0.4138,1.083,2.5944,1.0049,499,779
S2,633,"PBPP3: beta(50, 20)",beta0,100.055,100.0535,0.3387,0.3224,99.5023,100.606,1.0027,680,1044
S2,633,"PBPP3: beta(50, 20)",sigma_b,1.0103,0.9553,0.3094,0.2559,0.6143,1.5874,1.0033,540,912
S2,634,"PBPP3: beta(1, 1)",a0,0.7578,0.7662,0.1224,0.1294,0.5384,0.9448,1.0004,1218,926
S2,634,"PBPP3: beta(1, 1)",sigma,1.1043,1.1028,0.0632,0.063,1.0024,1.2089,1.0004,1114,1297
S2,634,"PBPP3: beta(1, 1)",beta00,99.9555,99.9375,0.5486,0.4936,99.0603,100.889,1.0037,470,948
S2,634,"PBPP3: beta(1, 1)",sigma_b0,1.7743,1.6928,0.4801,0.4376,1.1477,2.6845,1.0073,414,978
S2,634,"PBPP3: beta(1, 1)",beta0,100.8003,100.799,0.6553,0.6034,99.7203,101.8144,1.0077,420,690
S2,634,"PBPP3: beta(1, 1)",sigma_b,2.027,1.9362,0.5332,0.4689,1.3451,3.0201,1.0021,504,877
S2,634,"PBPP3: beta(5, 5)",a0,0.6528,0.6579,0.0985,0.1007,0.4867,0.8023,0.9997,1354,1211
S2,634,"PBPP3: beta(5, 5)",sigma,1.1077,1.1056,0.0684,0.0681,0.9977,1.2222,1.0012,1436,1231
S2,634,"PBPP3: beta(5, 5)",beta00,99.9355,99.928,0.5393,0.5249,99.0842,100.8021,1.0008,484,801
S2,634,"PBPP3: beta(5, 5)",sigma_b0,1.7611,1.671,0.5052,0.413,1.1309,2.665,1.0022,460,572
S2,634,"PBPP3: beta(5, 5)",beta0,100.7899,100.7925,0.6304,0.5827,99.763,101.8341,1.0028,371,531
S2,634,"PBPP3: beta(5, 5)",sigma_b,1.986,1.8728,0.5384,0.4272,1.3284,3.0092,1.0009,475,968
S2,634,"PBPP3: beta(10, 10)",a0,0.6123,0.617,0.0826,0.0797,0.4638,0.7451,0.9997,1486,1073
S2,634,"PBPP3: beta(10, 10)",sigma,1.101,1.099,0.0663,0.0665,0.9992,1.2116,0.9998,1212,1430
S2,634,"PBPP3: beta(10, 10)",beta00,99.9677,99.9462,0.6233,0.5524,99.0251,101.0301,1.0053,359,466
S2,634,"PBPP3: beta(10, 10)",sigma_b0,1.7854,1.681,0.5272,0.4331,1.1393,2.7973,1.0025,453,660
S2,634,"PBPP3: beta(10, 10)",beta0,100.8004,100.7975,0.6828,0.6197,99.6787,101.886,1.0137,435,675
S2,634,"PBPP3: beta(10, 10)",sigma_b,2.049,1.9377,0.5851,0.4553,1.3464,3.1668,1,455,702
S2,634,"PBPP3: beta(50, 20)",a0,0.7217,0.7239,0.0473,0.0464,0.6395,0.7957,0.9994,1506,1233
S2,634,"PBPP3: beta(50, 20)",sigma,1.1041,1.1022,0.0625,0.0638,1.0063,1.2083,1.0007,1265,1388
S2,634,"PBPP3: beta(50, 20)",beta00,99.9547,99.9479,0.5813,0.5292,98.9968,100.8691,1.0021,508,764
S2,634,"PBPP3: beta(50, 20)",sigma_b0,1.7772,1.6872,0.4799,0.3898,1.1749,2.6652,1.0039,633,843
S2,634,"PBPP3: beta(50, 20)",beta0,100.8055,100.8055,0.6659,0.6294,99.6829,101.8923,1.0012,604,841
S2,634,"PBPP3: beta(50, 20)",sigma_b,2.0115,1.9125,0.5358,0.4672,1.3241,3.0171,1.0005,613,801
S2,635,"PBPP3: beta(1, 1)",a0,0.7576,0.763,0.1249,0.1311,0.5371,0.9491,1.0013,1085,654
S2,635,"PBPP3: beta(1, 1)",sigma,1.0723,1.0707,0.0637,0.0636,0.9722,1.1802,1.0012,1188,1290
S2,635,"PBPP3: beta(1, 1)",beta00,100.0138,100.0225,0.5264,0.5134,99.1819,100.863,1.0044,505,805
S2,635,"PBPP3: beta(1, 1)",sigma_b0,1.6525,1.5633,0.4588,0.4106,1.0662,2.549,1.004,471,700
S2,635,"PBPP3: beta(1, 1)",beta0,100.2895,100.286,0.651,0.613,99.2428,101.2951,1.0026,394,681
S2,635,"PBPP3: beta(1, 1)",sigma_b,2.2282,2.1384,0.5658,0.4813,1.4896,3.2916,1.0037,486,819
S2,635,"PBPP3: beta(5, 5)",a0,0.6527,0.6532,0.0951,0.096,0.4917,0.8029,1,1531,1294
S2,635,"PBPP3: beta(5, 5)",sigma,1.067,1.0652,0.0628,0.0632,0.9709,1.1738,1.0005,1449,1210
S2,635,"PBPP3: beta(5, 5)",beta00,99.9982,100.0105,0.5116,0.4596,99.1367,100.7893,1.0022,419,731
S2,635,"PBPP3: beta(5, 5)",sigma_b0,1.6421,1.5757,0.4423,0.4078,1.0689,2.4664,1.0038,486,960
S2,635,"PBPP3: beta(5, 5)",beta0,100.2762,100.2435,0.7094,0.6564,99.1437,101.414,1.0077,331,714
S2,635,"PBPP3: beta(5, 5)",sigma_b,2.2747,2.1964,0.5538,0.5073,1.5361,3.2525,1.0042,484,611
S2,635,"PBPP3: beta(10, 10)",a0,0.6083,0.6104,0.0823,0.0829,0.466,0.7377,1.0052,1805,1365
S2,635,"PBPP3: beta(10, 10)",sigma,1.0662,1.0621,0.0672,0.0653,0.9648,1.1812,0.9995,1362,1213
S2,635,"PBPP3: beta(10, 10)",beta00,100.0076,99.9954,0.5291,0.4759,99.1606,100.8802,1.0028,492,938
S2,635,"PBPP3: beta(10, 10)",sigma_b0,1.6469,1.5548,0.4677,0.3929,1.0595,2.5507,0.9998,416,843
S2,635,"PBPP3: beta(10, 10)",beta0,100.1924,100.2155,0.6723,0.6217,99.0355,101.2541,1.0049,499,637
S2,635,"PBPP3: beta(10, 10)",sigma_b,2.2384,2.1467,0.5592,0.4922,1.5064,3.2591,1.0055,465,860
S2,635,"PBPP3: beta(50, 20)",a0,0.7232,0.7234,0.0475,0.0467,0.6443,0.7998,1.0015,1898,1362
S2,635,"PBPP3: beta(50, 20)",sigma,1.0714,1.0684,0.0646,0.0631,0.9704,1.1837,1,1496,1213
S2,635,"PBPP3: beta(50, 20)",beta00,100.036,100.018,0.5387,0.5005,99.181,100.9636,1.0058,475,653
S2,635,"PBPP3: beta(50, 20)",sigma_b0,1.6475,1.5811,0.4409,0.4042,1.0478,2.4831,1.0031,534,769
S2,635,"PBPP3: beta(50, 20)",beta0,100.2479,100.248,0.7231,0.7062,99.0826,101.4001,1.0077,539,926
S2,635,"PBPP3: beta(50, 20)",sigma_b,2.3127,2.2012,0.5955,0.4985,1.5546,3.4287,0.9997,473,746
S2,636,"PBPP3: beta(1, 1)",a0,0.7525,0.7681,0.1445,0.1391,0.4856,0.9558,1.0022,843,755
S2,636,"PBPP3: beta(1, 1)",sigma,1.0943,1.0916,0.0622,0.0609,0.998,1.2013,1.0026,1473,1302
S2,636,"PBPP3: beta(1, 1)",beta00,101.0879,101.0885,0.3181,0.275,100.5379,101.6181,1.0084,675,953
S2,636,"PBPP3: beta(1, 1)",sigma_b0,0.8629,0.812,0.3033,0.2594,0.46,1.4285,1.0074,497,873
S2,636,"PBPP3: beta(1, 1)",beta0,99.6484,99.648,0.5397,0.5116,98.7598,100.501,1.004,380,736
S2,636,"PBPP3: beta(1, 1)",sigma_b,1.718,1.6267,0.476,0.4258,1.1257,2.6011,1.0019,516,1118
S2,636,"PBPP3: beta(5, 5)",a0,0.628,0.6337,0.1148,0.1166,0.432,0.8025,1.0001,1258,891
S2,636,"PBPP3: beta(5, 5)",sigma,1.0945,1.0898,0.0664,0.0668,0.991,1.2079,1.0004,1549,1342
S2,636,"PBPP3: beta(5, 5)",beta00,101.1,101.113,0.3045,0.2787,100.609,101.5582,1.0027,787,952
S2,636,"PBPP3: beta(5, 5)",sigma_b0,0.8111,0.7728,0.299,0.2539,0.4104,1.3385,1.0005,576,666
S2,636,"PBPP3: beta(5, 5)",beta0,99.6968,99.6832,0.5595,0.509,98.8134,100.5988,1.0042,405,494
S2,636,"PBPP3: beta(5, 5)",sigma_b,1.7297,1.6399,0.473,0.3975,1.1421,2.6755,1.0046,588,649
S2,636,"PBPP3: beta(10, 10)",a0,0.583,0.5884,0.0939,0.0907,0.4196,0.7299,1.0022,1545,1436
S2,636,"PBPP3: beta(10, 10)",sigma,1.0963,1.0926,0.0657,0.0644,0.9918,1.2105,1.0007,1636,1162
S2,636,"PBPP3: beta(10, 10)",beta00,101.0807,101.092,0.2933,0.2698,100.6187,101.542,1.0003,832,1019
S2,636,"PBPP3: beta(10, 10)",sigma_b0,0.7947,0.7574,0.308,0.2643,0.3727,1.3487,1.0029,536,730
S2,636,"PBPP3: beta(10, 10)",beta0,99.6995,99.7158,0.5603,0.5042,98.779,100.6041,1.0091,448,569
S2,636,"PBPP3: beta(10, 10)",sigma_b,1.7202,1.6257,0.479,0.4261,1.1129,2.6408,1.0008,507,827
S2,636,"PBPP3: beta(50, 20)",a0,0.7229,0.7237,0.0509,0.0501,0.6387,0.8032,1.0012,1541,1393
S2,636,"PBPP3: beta(50, 20)",sigma,1.0911,1.0886,0.0626,0.0616,0.9927,1.1991,1.0017,1646,1548
S2,636,"PBPP3: beta(50, 20)",beta00,101.0936,101.102,0.3114,0.2787,100.5638,101.6021,0.9999,957,1062
S2,636,"PBPP3: beta(50, 20)",sigma_b0,0.8752,0.8201,0.3204,0.2617,0.4652,1.47,1.0029,542,834
S2,636,"PBPP3: beta(50, 20)",beta0,99.6746,99.6662,0.5347,0.4976,98.8146,100.551,1.001,522,891
S2,636,"PBPP3: beta(50, 20)",sigma_b,1.6984,1.6312,0.4649,0.4083,1.0707,2.5617,1.001,523,826
S2,637,"PBPP3: beta(1, 1)",a0,0.7547,0.7567,0.1179,0.1208,0.5562,0.9408,1.0038,1237,821
S2,637,"PBPP3: beta(1, 1)",sigma,1.0126,1.0097,0.0574,0.0607,0.9259,1.1099,1.0013,1381,1333
S2,637,"PBPP3: beta(1, 1)",beta00,100.0477,100.0525,0.5445,0.5093,99.1592,100.9134,1.0115,500,678
S2,637,"PBPP3: beta(1, 1)",sigma_b0,1.6651,1.5782,0.4654,0.3879,1.1051,2.5596,1.0018,538,776
S2,637,"PBPP3: beta(1, 1)",beta0,100.5501,100.559,0.525,0.5041,99.7093,101.388,1.0068,406,496
S2,637,"PBPP3: beta(1, 1)",sigma_b,1.6817,1.5899,0.4617,0.3877,1.1096,2.526,1,501,775
S2,637,"PBPP3: beta(5, 5)",a0,0.6611,0.6654,0.0939,0.0988,0.4997,0.8082,1.0012,1347,1136
S2,637,"PBPP3: beta(5, 5)",sigma,1.0189,1.0171,0.06,0.057,0.9233,1.1222,1,1303,1292
S2,637,"PBPP3: beta(5, 5)",beta00,100.0991,100.091,0.5466,0.4887,99.2436,100.962,1.0046,355,574
S2,637,"PBPP3: beta(5, 5)",sigma_b0,1.6654,1.5676,0.4713,0.4002,1.0769,2.5524,0.9993,578,1128
S2,637,"PBPP3: beta(5, 5)",beta0,100.5391,100.5305,0.5291,0.5004,99.6237,101.3784,1.006,363,663
S2,637,"PBPP3: beta(5, 5)",sigma_b,1.6996,1.6192,0.4663,0.4023,1.1303,2.5919,1.0037,552,804
S2,637,"PBPP3: beta(10, 10)",a0,0.6121,0.6164,0.0813,0.081,0.4749,0.7375,1.0019,1232,1003
S2,637,"PBPP3: beta(10, 10)",sigma,1.0204,1.0163,0.0599,0.0564,0.9264,1.1194,1.0025,1347,1369
S2,637,"PBPP3: beta(10, 10)",beta00,100.027,100.029,0.4991,0.4377,99.2074,100.8171,1.004,534,734
S2,637,"PBPP3: beta(10, 10)",sigma_b0,1.6376,1.571,0.4536,0.4123,1.0467,2.4603,1.0011,520,949
S2,637,"PBPP3: beta(10, 10)",beta0,100.5581,100.533,0.5567,0.4833,99.6912,101.4661,1.0013,511,686
S2,637,"PBPP3: beta(10, 10)",sigma_b,1.6871,1.617,0.4504,0.4109,1.095,2.5016,1.0019,488,823
S2,637,"PBPP3: beta(50, 20)",a0,0.7228,0.7256,0.0475,0.0486,0.641,0.7967,0.9998,1497,1143
S2,637,"PBPP3: beta(50, 20)",sigma,1.0171,1.0119,0.0573,0.0526,0.9288,1.1156,1.0041,1130,1373
S2,637,"PBPP3: beta(50, 20)",beta00,100.0501,100.0415,0.5442,0.5138,99.1532,100.9173,1.0026,485,698
S2,637,"PBPP3: beta(50, 20)",sigma_b0,1.6983,1.6129,0.476,0.413,1.0868,2.5774,1.0104,466,758
S2,637,"PBPP3: beta(50, 20)",beta0,100.5323,100.519,0.5138,0.4722,99.7327,101.344,1.0042,615,993
S2,637,"PBPP3: beta(50, 20)",sigma_b,1.6732,1.5952,0.4602,0.3809,1.107,2.4682,1.0018,480,478
S2,638,"PBPP3: beta(1, 1)",a0,0.7458,0.7589,0.1459,0.1423,0.497,0.9575,1.0002,939,537
S2,638,"PBPP3: beta(1, 1)",sigma,1.0296,1.0276,0.0605,0.0589,0.9355,1.1326,1.0007,1444,1216
S2,638,"PBPP3: beta(1, 1)",beta00,100.4375,100.4375,0.398,0.3662,99.7535,101.079,1.005,731,825
S2,638,"PBPP3: beta(1, 1)",sigma_b0,1.2373,1.1786,0.3624,0.3189,0.762,1.9315,1.0015,487,754
S2,638,"PBPP3: beta(1, 1)",beta0,100.1925,100.1705,0.5762,0.5358,99.2689,101.1481,1.0091,414,594
S2,638,"PBPP3: beta(1, 1)",sigma_b,1.7617,1.6743,0.4724,0.4154,1.1519,2.6421,1,526,900
S2,638,"PBPP3: beta(5, 5)",a0,0.6387,0.6439,0.1039,0.1069,0.4583,0.7985,1.002,1292,1127
S2,638,"PBPP3: beta(5, 5)",sigma,1.0221,1.019,0.0612,0.0612,0.9274,1.1256,1.0006,1343,1318
S2,638,"PBPP3: beta(5, 5)",beta00,100.4599,100.466,0.4166,0.3959,99.7619,101.137,1.0101,552,792
S2,638,"PBPP3: beta(5, 5)",sigma_b0,1.2299,1.1738,0.3672,0.3123,0.7608,1.9312,1.0035,567,855
S2,638,"PBPP3: beta(5, 5)",beta0,100.1506,100.1645,0.5863,0.5833,99.1864,101.0842,1.0028,479,634
S2,638,"PBPP3: beta(5, 5)",sigma_b,1.7721,1.6753,0.5041,0.3908,1.1582,2.7433,1.0045,505,707
S2,638,"PBPP3: beta(10, 10)",a0,0.5917,0.5935,0.0873,0.0838,0.4403,0.7292,1.0017,1443,1338
S2,638,"PBPP3: beta(10, 10)",sigma,1.0196,1.0159,0.0623,0.0626,0.9227,1.1281,1.0025,1574,1292
S2,638,"PBPP3: beta(10, 10)",beta00,100.4302,100.424,0.4159,0.3766,99.7685,101.139,1.0039,562,761
S2,638,"PBPP3: beta(10, 10)",sigma_b0,1.2027,1.1388,0.3746,0.3218,0.7328,1.8748,0.9998,522,681
S2,638,"PBPP3: beta(10, 10)",beta0,100.1743,100.1815,0.567,0.5308,99.228,101.1061,1.0026,552,770
S2,638,"PBPP3: beta(10, 10)",sigma_b,1.8021,1.7169,0.4746,0.4243,1.1817,2.6885,1.0118,455,738
S2,638,"PBPP3: beta(50, 20)",a0,0.7205,0.723,0.0502,0.0492,0.6324,0.798,1.0026,1548,1205
S2,638,"PBPP3: beta(50, 20)",sigma,1.0272,1.024,0.0584,0.0582,0.9363,1.1262,0.9997,1303,1276
S2,638,"PBPP3: beta(50, 20)",beta00,100.4451,100.4535,0.4168,0.3877,99.7343,101.1241,1.0009,527,857
S2,638,"PBPP3: beta(50, 20)",sigma_b0,1.2142,1.1581,0.3461,0.2973,0.7635,1.8346,1.0018,505,1018
S2,638,"PBPP3: beta(50, 20)",beta0,100.2027,100.1915,0.5672,0.534,99.2698,101.17,1.0106,457,768
S2,638,"PBPP3: beta(50, 20)",sigma_b,1.7866,1.7049,0.4832,0.4213,1.1516,2.6751,1.0006,421,965
S2,639,"PBPP3: beta(1, 1)",a0,0.7595,0.769,0.1183,0.122,0.5532,0.9446,1.0005,1138,587
S2,639,"PBPP3: beta(1, 1)",sigma,1.0129,1.0081,0.0586,0.0576,0.9216,1.1119,1.0001,1416,1294
S2,639,"PBPP3: beta(1, 1)",beta00,99.4422,99.4331,0.5104,0.453,98.6592,100.2913,1.0026,496,676
S2,639,"PBPP3: beta(1, 1)",sigma_b0,1.5717,1.5008,0.4512,0.3893,0.9917,2.3857,1.0015,452,944
S2,639,"PBPP3: beta(1, 1)",beta0,100.1002,100.124,0.4827,0.447,99.2964,100.875,1.0062,403,759
S2,639,"PBPP3: beta(1, 1)",sigma_b,1.4264,1.3576,0.3912,0.3578,0.9194,2.1894,1.0027,491,943
S2,639,"PBPP3: beta(5, 5)",a0,0.657,0.6629,0.0973,0.0973,0.4872,0.8153,1.0024,1645,1263
S2,639,"PBPP3: beta(5, 5)",sigma,1.018,1.0152,0.06,0.0578,0.9247,1.1206,1.004,1284,1138
S2,639,"PBPP3: beta(5, 5)",beta00,99.465,99.4516,0.4889,0.4548,98.7004,100.249,1.0012,542,704
S2,639,"PBPP3: beta(5, 5)",sigma_b0,1.5128,1.4401,0.4051,0.362,0.987,2.313,1.0014,589,1142
S2,639,"PBPP3: beta(5, 5)",beta0,100.1386,100.1335,0.4754,0.4403,99.4054,100.9073,1.0054,439,657
S2,639,"PBPP3: beta(5, 5)",sigma_b,1.4274,1.364,0.3944,0.3586,0.9185,2.147,1.0054,579,995
S2,639,"PBPP3: beta(10, 10)",a0,0.6163,0.6193,0.0833,0.087,0.4728,0.7493,1.0015,1218,1258
S2,639,"PBPP3: beta(10, 10)",sigma,1.0168,1.0127,0.063,0.0658,0.9209,1.1226,1.0001,1214,1186
S2,639,"PBPP3: beta(10, 10)",beta00,99.4684,99.446,0.5177,0.464,98.6388,100.368,1.0051,417,517
S2,639,"PBPP3: beta(10, 10)",sigma_b0,1.5463,1.4654,0.4378,0.3655,0.997,2.3855,1.0019,565,1032
S2,639,"PBPP3: beta(10, 10)",beta0,100.1312,100.1275,0.4391,0.3973,99.4123,100.8522,1.012,343,529
S2,639,"PBPP3: beta(10, 10)",sigma_b,1.4089,1.3501,0.3841,0.3234,0.9161,2.1197,0.9997,487,918
S2,639,"PBPP3: beta(50, 20)",a0,0.7236,0.7257,0.0475,0.0478,0.643,0.7989,1.0008,1255,1109
S2,639,"PBPP3: beta(50, 20)",sigma,1.0182,1.0144,0.0604,0.0598,0.9253,1.1245,1.0003,1180,982
S2,639,"PBPP3: beta(50, 20)",beta00,99.4604,99.4565,0.4753,0.474,98.6992,100.2372,1.0085,492,722
S2,639,"PBPP3: beta(50, 20)",sigma_b0,1.5361,1.4562,0.4323,0.3876,0.9936,2.3682,1.0022,613,986
S2,639,"PBPP3: beta(50, 20)",beta0,100.1106,100.115,0.4585,0.4377,99.37,100.8652,1.0025,396,557
S2,639,"PBPP3: beta(50, 20)",sigma_b,1.3822,1.3355,0.3657,0.3237,0.8996,2.0642,1.0054,602,1065
S2,640,"PBPP3: beta(1, 1)",a0,0.7542,0.7611,0.1239,0.1316,0.5385,0.9467,1.0002,1197,703
S2,640,"PBPP3: beta(1, 1)",sigma,1.0131,1.0099,0.0623,0.0603,0.9159,1.1205,1.0018,1800,1329
S2,640,"PBPP3: beta(1, 1)",beta00,99.9738,99.9668,0.4317,0.411,99.283,100.68,1.0019,539,859
S2,640,"PBPP3: beta(1, 1)",sigma_b0,1.2676,1.2137,0.352,0.3172,0.7926,1.9038,1.0009,545,805
S2,640,"PBPP3: beta(1, 1)",beta0,100.5622,100.565,0.2762,0.2617,100.1169,101.012,1.0003,653,1126
S2,640,"PBPP3: beta(1, 1)",sigma_b,0.7967,0.7498,0.2637,0.2273,0.4548,1.2712,1.0007,413,784
S2,640,"PBPP3: beta(5, 5)",a0,0.6557,0.6607,0.0986,0.1017,0.4836,0.8107,1.0025,1419,1283
S2,640,"PBPP3: beta(5, 5)",sigma,1.0121,1.0099,0.062,0.0622,0.9152,1.1155,1.0026,1804,1623
S2,640,"PBPP3: beta(5, 5)",beta00,99.9695,99.9587,0.444,0.4052,99.2862,100.693,1.0025,514,795
S2,640,"PBPP3: beta(5, 5)",sigma_b0,1.282,1.2261,0.3687,0.3383,0.7983,1.9534,1.0023,571,1035
S2,640,"PBPP3: beta(5, 5)",beta0,100.5497,100.5575,0.2704,0.2431,100.101,100.97,1.0003,654,820
S2,640,"PBPP3: beta(5, 5)",sigma_b,0.7901,0.754,0.2639,0.2191,0.458,1.2623,1.0033,566,843
S2,640,"PBPP3: beta(10, 10)",a0,0.6055,0.6087,0.0826,0.0835,0.4671,0.7423,1.0017,1719,1281
S2,640,"PBPP3: beta(10, 10)",sigma,1.0121,1.0099,0.0586,0.0588,0.9195,1.1122,1.0002,1985,1575
S2,640,"PBPP3: beta(10, 10)",beta00,99.9655,99.9688,0.4324,0.393,99.2669,100.6541,1.0001,536,901
S2,640,"PBPP3: beta(10, 10)",sigma_b0,1.2677,1.1925,0.3856,0.3355,0.771,2.0057,1.0028,543,838
S2,640,"PBPP3: beta(10, 10)",beta0,100.5508,100.547,0.2858,0.2676,100.101,101.003,1.0049,548,893
S2,640,"PBPP3: beta(10, 10)",sigma_b,0.8188,0.7737,0.27,0.2279,0.4816,1.3168,1.0027,497,909
S2,640,"PBPP3: beta(50, 20)",a0,0.7232,0.7254,0.05,0.0505,0.6382,0.8031,1.0028,1851,1251
S2,640,"PBPP3: beta(50, 20)",sigma,1.0145,1.0121,0.0578,0.0585,0.9244,1.1111,1.0044,1378,1286
S2,640,"PBPP3: beta(50, 20)",beta00,99.9429,99.9368,0.4251,0.3889,99.2829,100.6352,1.0023,568,884
S2,640,"PBPP3: beta(50, 20)",sigma_b0,1.2692,1.2142,0.3463,0.3172,0.8185,1.9027,1.0042,669,1148
S2,640,"PBPP3: beta(50, 20)",beta0,100.5733,100.572,0.2681,0.2343,100.1318,101.009,1.0045,684,904
S2,640,"PBPP3: beta(50, 20)",sigma_b,0.782,0.7409,0.2564,0.2374,0.4438,1.2644,1.0019,510,993
S2,641,"PBPP3: beta(1, 1)",a0,0.7466,0.7559,0.1276,0.1302,0.5231,0.9476,1.0015,1076,565
S2,641,"PBPP3: beta(1, 1)",sigma,1.0348,1.031,0.0607,0.0598,0.942,1.137,1.0001,1655,1340
S2,641,"PBPP3: beta(1, 1)",beta00,100.4073,100.4,0.3858,0.3588,99.8014,101.0521,1.0046,599,875
S2,641,"PBPP3: beta(1, 1)",sigma_b0,1.1365,1.0831,0.3338,0.2844,0.6963,1.7624,1.0006,568,905
S2,641,"PBPP3: beta(1, 1)",beta0,100.1712,100.194,0.4095,0.3803,99.4731,100.7812,1.0029,598,843
S2,641,"PBPP3: beta(1, 1)",sigma_b,1.1877,1.1156,0.3633,0.3034,0.7533,1.869,1.0023,589,839
S2,641,"PBPP3: beta(5, 5)",a0,0.6432,0.6521,0.1042,0.104,0.4564,0.8035,1.0035,1607,1156
S2,641,"PBPP3: beta(5, 5)",sigma,1.0392,1.0368,0.0619,0.0623,0.9453,1.1466,1.0005,1435,1528
S2,641,"PBPP3: beta(5, 5)",beta00,100.4087,100.407,0.4065,0.3655,99.7467,101.0601,1.0009,612,769
S2,641,"PBPP3: beta(5, 5)",sigma_b0,1.1489,1.0834,0.3424,0.3122,0.7031,1.8166,1.004,595,971
S2,641,"PBPP3: beta(5, 5)",beta0,100.1866,100.194,0.4237,0.3891,99.4926,100.8592,1.0099,451,471
S2,641,"PBPP3: beta(5, 5)",sigma_b,1.2043,1.1259,0.3666,0.3043,0.7634,1.879,1.0066,598,1021
S2,641,"PBPP3: beta(10, 10)",a0,0.5992,0.6025,0.0872,0.0876,0.4511,0.7401,1.0013,1457,1257
S2,641,"PBPP3: beta(10, 10)",sigma,1.0389,1.0358,0.0614,0.0619,0.9445,1.142,1.0005,1458,1354
S2,641,"PBPP3: beta(10, 10)",beta00,100.4229,100.427,0.3682,0.3306,99.8202,101.0011,1.0025,470,898
S2,641,"PBPP3: beta(10, 10)",sigma_b0,1.1364,1.0651,0.349,0.3039,0.6941,1.8069,1.0062,532,700
S2,641,"PBPP3: beta(10, 10)",beta0,100.2008,100.198,0.3773,0.3499,99.5955,100.832,1.0007,521,988
S2,641,"PBPP3: beta(10, 10)",sigma_b,1.197,1.1453,0.3314,0.3027,0.7628,1.8433,1.0032,576,988
S2,641,"PBPP3: beta(50, 20)",a0,0.7239,0.7251,0.0493,0.0508,0.6423,0.8013,1.0046,1816,1471
S2,641,"PBPP3: beta(50, 20)",sigma,1.033,1.0297,0.0605,0.0611,0.9408,1.1375,1.0026,1435,1433
S2,641,"PBPP3: beta(50, 20)",beta00,100.4181,100.404,0.4056,0.381,99.7575,101.1041,1.001,490,833
S2,641,"PBPP3: beta(50, 20)",sigma_b0,1.1747,1.1077,0.3795,0.303,0.6979,1.8828,1.0042,401,416
S2,641,"PBPP3: beta(50, 20)",beta0,100.1732,100.166,0.4047,0.381,99.5164,100.8351,1.0023,532,750
S2,641,"PBPP3: beta(50, 20)",sigma_b,1.188,1.1302,0.3375,0.2942,0.7506,1.8408,1.0038,605,968
S2,642,"PBPP3: beta(1, 1)",a0,0.7636,0.7687,0.1247,0.1302,0.5492,0.9548,1.0008,1039,564
S2,642,"PBPP3: beta(1, 1)",sigma,1.1351,1.1322,0.0654,0.0663,1.0358,1.246,1.0012,1234,1171
S2,642,"PBPP3: beta(1, 1)",beta00,100.4817,100.48,0.6157,0.5641,99.536,101.5121,1.0028,584,747
